id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UgyoULzAA3kGGKbhrwJ4AaABAg	2	1	2019-04-24 17:25:22	halas	A scientist will say anything for enough money. You can get a grant to study anything and if you say what they want, cha-ching.	UCdznNFCOdBujOQ8Iodi2irg	http://www.youtube.com/channel/UCdznNFCOdBujOQ8Iodi2irg	0		
UgyoULzAA3kGGKbhrwJ4AaABAg.8u6tHV-pG4S8u946XeCH_N		0	2019-04-25 13:47:12	halas	@matthew crane bullshit	UCdznNFCOdBujOQ8Iodi2irg	http://www.youtube.com/channel/UCdznNFCOdBujOQ8Iodi2irg	1	UgyoULzAA3kGGKbhrwJ4AaABAg	halas
UgyoULzAA3kGGKbhrwJ4AaABAg.8u6tHV-pG4S8u8fzckjwRB		0	2019-04-25 10:07:40	matthew crane	You would also say anything for enough money. If i paid you $10 million dollars to get on tv and say you eat dog shit you probably would do that. We need scientist in this community so don't belittle there work or you are going to get called out.	UCTl3Etm8OTGi_C4tDDoR-uQ	http://www.youtube.com/channel/UCTl3Etm8OTGi_C4tDDoR-uQ	1	UgyoULzAA3kGGKbhrwJ4AaABAg	halas
UgwZYzCCS4SNLT2QzDJ4AaABAg	0	0	2019-04-24 16:54:39	Jesse Hahka	Al Gore thoughts?	UCZ5KuWBkVNUmkUmH2uvAt5A	http://www.youtube.com/channel/UCZ5KuWBkVNUmkUmH2uvAt5A	0		
UgwKzfJv9UNc5MK0zet4AaABAg	0	0	2019-04-24 02:33:15	michael hammond	We&#39;ll run out of humans before we run out of oil.	UClkBA_yn1MqoblWVNq-3xuA	http://www.youtube.com/channel/UClkBA_yn1MqoblWVNq-3xuA	0		
UgxebfTbjSYHK353cyh4AaABAg	2	0	2019-04-24 00:15:27	Travis Sakowski	Dude is on crack thinking nobody goes to south pole. Look up operation high jump. We lost thousands of soldiers down there. Even Chile said we lost thousands back in the 40&#39;s	UCVsgLADT1sNtNiKpMmVCVaw	http://www.youtube.com/channel/UCVsgLADT1sNtNiKpMmVCVaw	0		
UgxebfTbjSYHK353cyh4AaABAg.8u52QEoQ7Sh8u6NRQd-ri9		1	2019-04-24 12:38:21	Harry Seldon	There's a base on the South Pole. search for, *nsf+gov+geo+opp+support+southp.jsp*	UC57WSxDUE0pTlkqGaG62Wow	http://www.youtube.com/channel/UC57WSxDUE0pTlkqGaG62Wow	1	UgxebfTbjSYHK353cyh4AaABAg	Travis Sakowski
UgxebfTbjSYHK353cyh4AaABAg.8u52QEoQ7Sh8u52TJHuP9T		0	2019-04-24 00:15:52	Travis Sakowski	Look up how many politicians go to south pole.	UCVsgLADT1sNtNiKpMmVCVaw	http://www.youtube.com/channel/UCVsgLADT1sNtNiKpMmVCVaw	1	UgxebfTbjSYHK353cyh4AaABAg	Travis Sakowski
UgyA3oROAJl9c4LnSh94AaABAg	1	2	2019-04-24 00:10:47	Travis Sakowski	I work in the oilfields. We definitely have more oil in North Dakota than we need brotha	UCVsgLADT1sNtNiKpMmVCVaw	http://www.youtube.com/channel/UCVsgLADT1sNtNiKpMmVCVaw	0		
UgyA3oROAJl9c4LnSh94AaABAg.8u51t04Czm38uAeajQ3krk		0	2019-04-26 04:34:01	Maria Asturias	Why are we paying almost $4:00 gallon for the cheapest here in kaliinferno??	UChpYgTeeYK67_REJV0NLnaA	http://www.youtube.com/channel/UChpYgTeeYK67_REJV0NLnaA	1	UgyA3oROAJl9c4LnSh94AaABAg	Travis Sakowski
UgwVkSJ2S5WG2iKx_5l4AaABAg	26	41	2019-04-23 23:37:16	robert champagne	the earth is actually 0.07degrees cooler. not warmer. wake up	UCSCmj9Gn-p3wAOgcKZpLWvQ	http://www.youtube.com/channel/UCSCmj9Gn-p3wAOgcKZpLWvQ	0		
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8ziIKmwv_TW		1	2019-09-10 22:01:07	Lu Chan	Except that the last 4 years were the warmest on record what do you mean	UCsLa36T1Gv2dx0q5Pe9O81A	http://www.youtube.com/channel/UCsLa36T1Gv2dx0q5Pe9O81A	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8w8_aBbuGVt		0	2019-06-14 02:14:33	jjsiegal	@robert champagne YEAH...sure it is PAL! (LOL...oh boy, we got another one here)	UCQW24QPEIlfhOk5Un5QO6Qg	http://www.youtube.com/channel/UCQW24QPEIlfhOk5Un5QO6Qg	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8w8O_XTIng6		0	2019-06-14 00:29:36	robert champagne	@jjsiegal research."earth is actually 0.07degrees cooler"	UCSCmj9Gn-p3wAOgcKZpLWvQ	http://www.youtube.com/channel/UCSCmj9Gn-p3wAOgcKZpLWvQ	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8w8OVJZXqAp		0	2019-06-14 00:28:53	robert champagne	@runswithraptors research this "earth is actually 0.07degrees cooler" learn something.	UCSCmj9Gn-p3wAOgcKZpLWvQ	http://www.youtube.com/channel/UCSCmj9Gn-p3wAOgcKZpLWvQ	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8v0Byq-cv9x		0	2019-05-16 23:34:09	jjsiegal	@Siddhi Jena Look bud...the planet IS getting warmer (whether its the natural course of things or not). MANKIND is not helping at all by pumping TONS of shit into the air.	UCQW24QPEIlfhOk5Un5QO6Qg	http://www.youtube.com/channel/UCQW24QPEIlfhOk5Un5QO6Qg	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8v-tnBC0jof		0	2019-05-16 20:46:32	Siddhi Jena	jjsiegal Oof, mate I guess there’s nothing I could say, or any environmentalist to make you see my point of view. And for most parts, the truth. Good day sir, I’ll do more research if that’s what it takes.	UC8mYM5HolQ5sD5eSNzJWkVw	http://www.youtube.com/channel/UC8mYM5HolQ5sD5eSNzJWkVw	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8v-ohSk4Yy1		0	2019-05-16 20:02:03	jjsiegal	@Siddhi Jena you should read before u comment. The planets is getting warmer	UCQW24QPEIlfhOk5Un5QO6Qg	http://www.youtube.com/channel/UCQW24QPEIlfhOk5Un5QO6Qg	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8v-mrr0JFEl		0	2019-05-16 19:46:00	Siddhi Jena	jjsiegal wait weren’t you saying that climate change isn’t a problem? I’m confused what you are standing for	UC8mYM5HolQ5sD5eSNzJWkVw	http://www.youtube.com/channel/UC8mYM5HolQ5sD5eSNzJWkVw	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8uyLiKCAoDx		0	2019-05-15 21:01:33	jjsiegal	@Siddhi Jena Corps rule the world. They spread the BS lies that simple-tons 'lap up'. IF you want to learn the truth,...follow the money. The planet is hotter than ever in recorded history, we have more storms than ever in recorded history...and jerk-offs like the idiot speaking in the video, will try to 'obfuscate' the truth by telling you; GLOBAL WARMING ISN'T TRUE (and idiots will stand behind him). **THIS OLD KOOT doesn't know SHIT**	UCQW24QPEIlfhOk5Un5QO6Qg	http://www.youtube.com/channel/UCQW24QPEIlfhOk5Un5QO6Qg	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8uxtoHI3qQC		1	2019-05-15 16:48:57	Siddhi Jena	jjsiegal oof. I get it! Everything a propaganda, don’t listen to them! Oh no they are against us. I love these conspiracies trust me. I just like the environment, I’ll say that. And I will like to keep it nice for my own sake. Even if it’s a conspiracy to take our money. Is it truly 1000% that bad to want to worry for the planet. Or simply protect it, né, keep it the way it was beautiful, green like before so we can all plants, animal and humans coexist? That’s all I hav to say, nice talking to you since I like talking to people who think differently, it makes me understand my own beliefs better. And I’ll continue to do what I did before. If I see a person throw something in the water, I’ll scream. And if I listen to a well spoken rich businessman who exploits resources for his own good speak. I would say something. Just so they know, this generation dreams of a balanced society, where economy growth can happen steadily with responsible, and sustainable environment choices.	UC8mYM5HolQ5sD5eSNzJWkVw	http://www.youtube.com/channel/UC8mYM5HolQ5sD5eSNzJWkVw	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8uxswzsb7eI		0	2019-05-15 16:41:25	Siddhi Jena	jjsiegal Santa Claude isn’t real 😱 I’m just kidding	UC8mYM5HolQ5sD5eSNzJWkVw	http://www.youtube.com/channel/UC8mYM5HolQ5sD5eSNzJWkVw	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8uxsYtiIhY5		0	2019-05-15 16:37:59	jjsiegal	@Siddhi Jena by the way if you think NASA wasn't government-sponsored I got a bridge in the keys I want to sell you.	UCQW24QPEIlfhOk5Un5QO6Qg	http://www.youtube.com/channel/UCQW24QPEIlfhOk5Un5QO6Qg	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8uxsIqNT_k8		0	2019-05-15 16:35:47	Siddhi Jena	jjsiegal okay, even if the world won’t erupt like in the movies, which it won’t. Why is it so bad that we can take care of the environment. Like even if the effects are slow, they still are there. And it affects most to people living in 3 world nations in poverty who don’t hav the means to shelter themselves when climate change effects them. Carbon emission affects health, that you can’t argue with. Because the pollution directly effects our lungs and other organs. And okay you and I might be safe from those harmful gases. Places like India, Delhi, the pollution is so thick that at night you can’t see the moon on most days. I’m not saying shit like 2012 is going to go down. But if the planet does come to an end, its the people that are fucked. Pardon my language but the planet will just move continents and reset itself while we cease to exist. Even if that happens years later, it’s what we do now that effect it. Why wait for the dead line to close and procrastinate. It’s a good thing to worry about our planet to keep it presentable. It’s the only one we have. Sorry for this long paragraph. I am a child, and I care about the society, as someone who’s privileged in a not so rich country I know how these things affect people who hav nothing. Thanks	UC8mYM5HolQ5sD5eSNzJWkVw	http://www.youtube.com/channel/UC8mYM5HolQ5sD5eSNzJWkVw	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8uxrBl5TUZL		0	2019-05-15 16:26:05	jjsiegal	@Siddhi Jena I feel like the guy who's telling some young kid that Santa Claus doesn't exist. Bro... Wake up you being taken for a ride.	UCQW24QPEIlfhOk5Un5QO6Qg	http://www.youtube.com/channel/UCQW24QPEIlfhOk5Un5QO6Qg	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8uxqOuLoXU9		0	2019-05-15 16:19:08	Siddhi Jena	jjsiegal nasa? Since when did nasa become a government? I’m sorry if I got my information wrong. But these are hard evidence. From a research lab. Which is supported by not only United States but a lot of other countries are involved in this. And that’s because it’s a global issue. So it’s not possible that all these countries are trying to fool you. Not everyone is against you sir.	UC8mYM5HolQ5sD5eSNzJWkVw	http://www.youtube.com/channel/UC8mYM5HolQ5sD5eSNzJWkVw	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8uxnTOuwKJD		0	2019-05-15 15:53:33	jjsiegal	@Siddhi Jena the government agency you quoted.	UCQW24QPEIlfhOk5Un5QO6Qg	http://www.youtube.com/channel/UCQW24QPEIlfhOk5Un5QO6Qg	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8uxlm_0us2G		0	2019-05-15 15:38:49	Siddhi Jena	jjsiegal I hav a question, what government are you talking about?	UC8mYM5HolQ5sD5eSNzJWkVw	http://www.youtube.com/channel/UC8mYM5HolQ5sD5eSNzJWkVw	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8uxlQR5PTyL		0	2019-05-15 15:35:40	jjsiegal	@Siddhi Jena you're being conned by the government. You actually think the government is going to tell you the truth about global warming????	UCQW24QPEIlfhOk5Un5QO6Qg	http://www.youtube.com/channel/UCQW24QPEIlfhOk5Un5QO6Qg	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8ux_dIRklHs		2	2019-05-15 13:52:42	Siddhi Jena	K L are you serious? Just because it’s cold where you are does not mean the whole world isn’t getting affected by global warming. It’s like saying i ate a burger, so famine doesn’t exist.	UC8mYM5HolQ5sD5eSNzJWkVw	http://www.youtube.com/channel/UC8mYM5HolQ5sD5eSNzJWkVw	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8ux_JA6MgWv		0	2019-05-15 13:49:49	Siddhi Jena	“According to an ongoing temperature analysis conducted by scientists at NASA’s Goddard Institute for Space Studies (GISS), the average global temperature on Earth has increased by about 0.8° Celsius (1.4° Fahrenheit) since 1880. Two-thirds of the warming has occurred since 1975, at a rate of roughly 0.15-0.20°C per decade.”	UC8mYM5HolQ5sD5eSNzJWkVw	http://www.youtube.com/channel/UC8mYM5HolQ5sD5eSNzJWkVw	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8utIPggJwmB		0	2019-05-13 21:56:27	jjsiegal	@robert champagne I've already done it. Stop listening to BS conspiracy talkers. The earth is warmer because of the 'friction costs of industrialized nations'..corps want u to believe everyhing is hunky dorey...wake up.	UCQW24QPEIlfhOk5Un5QO6Qg	http://www.youtube.com/channel/UCQW24QPEIlfhOk5Un5QO6Qg	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8ut7JxZfYOR		0	2019-05-13 20:19:33	robert champagne	@jjsiegal do some research on your own with an open mind. ps. i'm serious.	UCSCmj9Gn-p3wAOgcKZpLWvQ	http://www.youtube.com/channel/UCSCmj9Gn-p3wAOgcKZpLWvQ	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8usCzZbrIk_		0	2019-05-13 11:49:49	jjsiegal	@ Robert Oh really....???? Is that why the Ice Caps are melting...because the planet is cooler? Is that why Global Temps have increased over the past 3 decades,...because the planet is getting cooler? (Look up Cognitive Dissonance)	UCQW24QPEIlfhOk5Un5QO6Qg	http://www.youtube.com/channel/UCQW24QPEIlfhOk5Un5QO6Qg	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8uJeKlirCQL		1	2019-04-29 16:24:51	K L	I'm staying in bed. It's far too cold, now !	UC4LxnXXt5O_9i5CKUKicg1w	http://www.youtube.com/channel/UC4LxnXXt5O_9i5CKUKicg1w	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8u8fKVWAwSu		1	2019-04-25 10:01:55	matthew crane	The earth isn't one temperature so how can you say it is is cooler or warmer? I mean if you go to a cold climate it is cold and a warm client it is warm. The earth is not one temperature.	UCTl3Etm8OTGi_C4tDDoR-uQ	http://www.youtube.com/channel/UCTl3Etm8OTGi_C4tDDoR-uQ	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
UgwVkSJ2S5WG2iKx_5l4AaABAg.8u4z2VUsjxQ8u8BAjIo3sU		3	2019-04-25 05:29:42	runswithraptors	Source? .07 degrees Fahrenheit or Celsius? And compared to what, what's your baseline? If you can't tell this guy is a sociopath based on his disjointed thought process and shouting over people then you may be a little lost	UCuGz_YyR33uEAQGczf8LPyA	http://www.youtube.com/channel/UCuGz_YyR33uEAQGczf8LPyA	1	UgwVkSJ2S5WG2iKx_5l4AaABAg	robert champagne
Ugzr5pgB4HDTBm2mGaF4AaABAg	1	0	2019-04-23 19:12:38	morninboy	Who is this guy??? We could of predicted global warming 100 years ago but they didn&#39;t???? Yes it was predicted by a Swedish scientist in the late 1800&#39;s. Do you think if we wanted &quot;Fucking electric cars&quot; we couldn&#39;t have them? Energy density convenience and the current technology of the time dictated where we are today. <br />A classic American belligerent ignoramus spewing disingenuous dribble to bring attention to himself.<br />Pathetic	UChCs9abVj_MP-lJMTsyf9jg	http://www.youtube.com/channel/UChCs9abVj_MP-lJMTsyf9jg	0		
Ugzr5pgB4HDTBm2mGaF4AaABAg.8u4VlKMYWkN8u6NAEJJGzS		0	2019-04-24 12:36:00	Harry Seldon	He is scientifically ignorant but his observations of what scientists were saying is accurate. You go ahead and continue with your indoctrinated state, because you want to believe, like a religion.	UC57WSxDUE0pTlkqGaG62Wow	http://www.youtube.com/channel/UC57WSxDUE0pTlkqGaG62Wow	1	Ugzr5pgB4HDTBm2mGaF4AaABAg	morninboy
UgzQIX1NjUprVce7hix4AaABAg	1	3	2019-04-23 19:07:59	mr ed	i was told in school about a new ice age coming ! &lt;50yrs ago &gt;	UClsId9lLGt1KdDGXI04zJMQ	http://www.youtube.com/channel/UClsId9lLGt1KdDGXI04zJMQ	0		
UgzQIX1NjUprVce7hix4AaABAg.8u4VEFpjlNd8u4zynzGKoE		0	2019-04-23 23:45:21	John Rider	mr ed yeah and Canada was going to have a war on poverty.	UCIfAjdIGPiCUitBOJiZYR3A	http://www.youtube.com/channel/UCIfAjdIGPiCUitBOJiZYR3A	1	UgzQIX1NjUprVce7hix4AaABAg	mr ed
UgxavR6OAkbxyy535wp4AaABAg	0	0	2019-04-23 16:44:52	Jeff Mills	my hero	UCHUBhMt0nDF2j-3b8Rv-WMQ	http://www.youtube.com/channel/UCHUBhMt0nDF2j-3b8Rv-WMQ	0		
Ugy_diWTEg7BcQoMOMF4AaABAg	1	80	2019-04-23 16:34:27	Paul Djerassi	Sir you are correct about the first electric car goes back to the early 1800s.	UCw1C1nW6Ee3qY_EQpNso8jw	http://www.youtube.com/channel/UCw1C1nW6Ee3qY_EQpNso8jw	0		
Ugy_diWTEg7BcQoMOMF4AaABAg.8u4Deifyyau8vUzwNYKtcm		3	2019-05-28 22:36:40	Satirical Doctor	Now we are talking facts😉	UCUA0gibLGq4UN9zlcCijRuA	http://www.youtube.com/channel/UCUA0gibLGq4UN9zlcCijRuA	1	Ugy_diWTEg7BcQoMOMF4AaABAg	Paul Djerassi
Ugywb_YAoRjVJh8SzZ14AaABAg	0	0	2019-04-23 08:41:09	scottybe dointhings	love this dan guy	UC_sQgNPEB77jCM0zJy3WDrg	http://www.youtube.com/channel/UC_sQgNPEB77jCM0zJy3WDrg	0		
UgxU3Ik6rYJXhkot_KV4AaABAg	0	0	2019-04-23 07:27:27	Electronics and radio	Evidence, data and analysis gets the truth, not some hothead ranting about secondhand information.	UCRMYKz2SQveUwM7a8nnd_yw	http://www.youtube.com/channel/UCRMYKz2SQveUwM7a8nnd_yw	0		
UgxCkNhVL5-Z4gAiGs14AaABAg	0	0	2019-04-23 07:06:41	freemarketiconaclast	in the 70&#39;s we had 60% more rainforest in South America than we do now. One of the functions of the RF is generating oxygen. IN the mid 80&#39;s our winters , once prolonged very cold periods , stopped. And they haven&#39;t come back since. Our weather patterns are no longer and hot dry periods are increasing. The Malvern springs actually dried up in 2011. IN BRITAIN! You cannot destroy the rain forest AND proliferate heavy industry worldwide for 100 years and not expect consequences.	UC66eZxXwlN_BDe5pyZJ-U_w	http://www.youtube.com/channel/UC66eZxXwlN_BDe5pyZJ-U_w	0		
UgwWDwmecAQzh19cvVN4AaABAg	0	1	2019-04-23 05:35:43	Argus Panoptes	I agree with 90% of everything that man says but his hot temper alone wil bringl about global warming by itself in a few months! ! Calm down! ! And quit the language !!	UCvtJtdQhi1oPW5bdEhXtWnw	http://www.youtube.com/channel/UCvtJtdQhi1oPW5bdEhXtWnw	0		
UgymIL30Nwe9_IZIF3l4AaABAg	1	0	2019-04-23 03:51:37	Who am I ? No one!	Who.<br /> Is this man ? I&#39;m listening to who he is. I still can&#39;t figure it out. I want his name. Who is he ? An oil man , I heard that. Also he is passionate about what he knows. I would like to understand what all he k owns. Trump is evil. My God. I&#39;m leaving America if he gets elected by the Electorial College again. We will be bombed.	UCXX1MmSxXJA9H16vfl2WB0A	http://www.youtube.com/channel/UCXX1MmSxXJA9H16vfl2WB0A	0		
UgymIL30Nwe9_IZIF3l4AaABAg.8u2rMYw-6fo8u8i79J1xeQ		0	2019-04-25 10:26:18	matthew crane	If you didn't leave America the first time you aren't going to leave the second time. Just stick around for the laughs. Kanye West 2024!	UCTl3Etm8OTGi_C4tDDoR-uQ	http://www.youtube.com/channel/UCTl3Etm8OTGi_C4tDDoR-uQ	1	UgymIL30Nwe9_IZIF3l4AaABAg	Who am I ? No one!
UgwK3TCkf8j3c_FUZr54AaABAg	0	15	2019-04-23 02:04:27	Ismael Gonzalez	I like this guy , I believe him and I trust him, he made me laugh because he doesn&#39;t hold back. Sir if you ever come to Western ny please let me shake your hand.	UCgIXdNZPNslt6Qf_xDl7vYw	http://www.youtube.com/channel/UCgIXdNZPNslt6Qf_xDl7vYw	0		
Ugz9jYV0Afl72C5qdF94AaABAg	0	0	2019-04-23 00:23:35	ScorchedEarth	Gobal change has always been bullshit. It went from a new ice age to Global warming to Climate change. They can&#39;t make up their minds what&#39;s happening because mother nature does whatever the hell she wants.	UCG_CFWdJIJWlPoC7bTFRw1Q	http://www.youtube.com/channel/UCG_CFWdJIJWlPoC7bTFRw1Q	0		
Ugyf6yj_AZEE-un-fDp4AaABAg	0	0	2019-04-22 21:43:36	j D	Like a fuckin stone....some guy Dan Pena...	UC2NDA7QvwF_PCOm7ltYXHkA	http://www.youtube.com/channel/UC2NDA7QvwF_PCOm7ltYXHkA	0		
Ugwo7eocK_CQdvkKrGl4AaABAg	12	153	2019-04-22 21:09:12	Will Richards	I like this guy...passionate, a bit crazy, and funny	UCSSHgRm2BpjgBU17uuK3aqQ	http://www.youtube.com/channel/UCSSHgRm2BpjgBU17uuK3aqQ	0		
Ugwo7eocK_CQdvkKrGl4AaABAg.8u28JDP-_Gn93wZLICYl8u		0	2020-01-18 17:36:04	Eric Cogley	I particularly like his line about he and his wife being bipolar.	UCdNxqIU7H0pTX-4iIyx_J2Q	http://www.youtube.com/channel/UCdNxqIU7H0pTX-4iIyx_J2Q	1	Ugwo7eocK_CQdvkKrGl4AaABAg	Will Richards
Ugwo7eocK_CQdvkKrGl4AaABAg.8u28JDP-_Gn9-N3n-2-FH-		2	2019-09-27 03:22:08	OLD BIRD CHOZO	@Will Richards hay do you wanna merry me? Im an 82 year old fat ugly dwarf from the mines of moria.	UCjmXc0958qUF9-7fN7-68tg	http://www.youtube.com/channel/UCjmXc0958qUF9-7fN7-68tg	1	Ugwo7eocK_CQdvkKrGl4AaABAg	Will Richards
Ugwo7eocK_CQdvkKrGl4AaABAg.8u28JDP-_Gn8v8rBiF3QUm		1	2019-05-20 08:16:58	Mike Smith	I like his PC'ness !	UCmQpltbViOXNYN4f-ivon-w	http://www.youtube.com/channel/UCmQpltbViOXNYN4f-ivon-w	1	Ugwo7eocK_CQdvkKrGl4AaABAg	Will Richards
Ugwo7eocK_CQdvkKrGl4AaABAg.8u28JDP-_Gn8u9XEaLGoy1		0	2019-04-25 18:01:42	Will Richards	@skills1ent Who, and why?	UCSSHgRm2BpjgBU17uuK3aqQ	http://www.youtube.com/channel/UCSSHgRm2BpjgBU17uuK3aqQ	1	Ugwo7eocK_CQdvkKrGl4AaABAg	Will Richards
Ugwo7eocK_CQdvkKrGl4AaABAg.8u28JDP-_Gn8u9Tgvk33Se		0	2019-04-25 17:30:45	skills1ent	Dumb as a box of rocks.	UC8xkan31Aecv793djn4MgOA	http://www.youtube.com/channel/UC8xkan31Aecv793djn4MgOA	1	Ugwo7eocK_CQdvkKrGl4AaABAg	Will Richards
Ugwo7eocK_CQdvkKrGl4AaABAg.8u28JDP-_Gn8u8wOBUyZC0		1	2019-04-25 12:30:58	Will Richards	@Steve Davis Ah, playground memories come flooding back!	UCSSHgRm2BpjgBU17uuK3aqQ	http://www.youtube.com/channel/UCSSHgRm2BpjgBU17uuK3aqQ	1	Ugwo7eocK_CQdvkKrGl4AaABAg	Will Richards
Ugwo7eocK_CQdvkKrGl4AaABAg.8u28JDP-_Gn8u8w3-F5WLy		2	2019-04-25 12:28:04	Will Richards	@matthew crane That's very kind of you, but I'll pass thanks :)	UCSSHgRm2BpjgBU17uuK3aqQ	http://www.youtube.com/channel/UCSSHgRm2BpjgBU17uuK3aqQ	1	Ugwo7eocK_CQdvkKrGl4AaABAg	Will Richards
Ugwo7eocK_CQdvkKrGl4AaABAg.8u28JDP-_Gn8u8rcA_NEO4		3	2019-04-25 11:49:19	Steve Davis	Will Richards cuz I'm not queer like you are	UCSp4eQ0pcsVAvk-GoQOeJ1Q	http://www.youtube.com/channel/UCSp4eQ0pcsVAvk-GoQOeJ1Q	1	Ugwo7eocK_CQdvkKrGl4AaABAg	Will Richards
Ugwo7eocK_CQdvkKrGl4AaABAg.8u28JDP-_Gn8u8iXYbs8AQ		1	2019-04-25 10:29:55	matthew crane	@Will Richards Yes I do want to marry everyone I like. I am a polygamist. I wanna marry as many people as possible. Would you like to marry me?	UCTl3Etm8OTGi_C4tDDoR-uQ	http://www.youtube.com/channel/UCTl3Etm8OTGi_C4tDDoR-uQ	1	Ugwo7eocK_CQdvkKrGl4AaABAg	Will Richards
Ugwo7eocK_CQdvkKrGl4AaABAg.8u28JDP-_Gn8u8grm8WR3n		6	2019-04-25 10:15:20	Will Richards	@matthew crane Gosh, I can see I'm dealing with a mastermind with you matthew! Try this...do you want to marry everyone you like? Using your rationale, your parents, extended family, teachers/lecturers, and mates must be nervous!	UCSSHgRm2BpjgBU17uuK3aqQ	http://www.youtube.com/channel/UCSSHgRm2BpjgBU17uuK3aqQ	1	Ugwo7eocK_CQdvkKrGl4AaABAg	Will Richards
Ugwo7eocK_CQdvkKrGl4AaABAg.8u28JDP-_Gn8u8fM3Xq0pw		1	2019-04-25 10:02:08	matthew crane	Why don't you marry him if you like him so much?	UCTl3Etm8OTGi_C4tDDoR-uQ	http://www.youtube.com/channel/UCTl3Etm8OTGi_C4tDDoR-uQ	1	Ugwo7eocK_CQdvkKrGl4AaABAg	Will Richards
Ugwo7eocK_CQdvkKrGl4AaABAg.8u28JDP-_Gn8u3wF0QD5Yf		8	2019-04-23 13:53:31	Steve Davis	Will Richards I love this m*********** he tells it like it is	UCSp4eQ0pcsVAvk-GoQOeJ1Q	http://www.youtube.com/channel/UCSp4eQ0pcsVAvk-GoQOeJ1Q	1	Ugwo7eocK_CQdvkKrGl4AaABAg	Will Richards
