"speech"	"bigram"	"n"	"tf"	"idf"	"tf_idf"
"2690"	"60"	"everyday concerns"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2691"	"60"	"everyday meditation"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2692"	"60"	"everyone's default"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2693"	"60"	"evocative poetic"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2694"	"60"	"existential angst"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2695"	"60"	"experience life"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2696"	"60"	"facebook page"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2697"	"60"	"fall streaks"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2698"	"60"	"fallstreak holes"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2699"	"60"	"family writing"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2700"	"60"	"fantastic view"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2701"	"60"	"fashion stretching"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2702"	"60"	"favorite types"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2703"	"60"	"feel connected"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2704"	"60"	"feel eternally"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2705"	"60"	"fi zone"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2706"	"60"	"freezing sets"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2707"	"60"	"frustrating obstructions"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2708"	"60"	"gloom metaphor"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2709"	"60"	"gracefully slowly"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2710"	"60"	"greek playwright"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2711"	"60"	"grim reaper"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2712"	"60"	"growing tendency"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2713"	"60"	"half thousand"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2714"	"60"	"helmholtz cloud"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2715"	"60"	"hour 300"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2716"	"60"	"imagination lift"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2717"	"60"	"inkblot images"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2718"	"60"	"inquiring mind"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2719"	"60"	"invisible standing"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2720"	"60"	"jellyfish tendrils"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2721"	"60"	"kelvin helmholtz"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2722"	"60"	"kissing couples"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2723"	"60"	"lenticularis cloud"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2724"	"60"	"lenticularis clouds"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2725"	"60"	"live beneath"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2726"	"60"	"live clouds"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2727"	"60"	"live life"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2728"	"60"	"majestic architecture"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2729"	"60"	"moving gracefully"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2730"	"60"	"nature's displays"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2731"	"60"	"nature's version"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2732"	"60"	"negative associations"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2733"	"60"	"nostalgic fondness"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2734"	"60"	"page feeding"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2735"	"60"	"passes rises"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2736"	"60"	"patron goddesses"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2737"	"60"	"patron godesses"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2738"	"60"	"people moan"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2739"	"60"	"people rarely"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2740"	"60"	"perpetually busy"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2741"	"60"	"poetic aspect"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2742"	"60"	"pointless activity"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2743"	"60"	"powerful elemental"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2744"	"60"	"produces thunder"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2745"	"60"	"psychoanalysis bills"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2746"	"60"	"putting food"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2747"	"60"	"rarely miss"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2748"	"60"	"reaper laughter"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2749"	"60"	"remember thinking"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2750"	"60"	"remind people"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2751"	"60"	"salsa laughter"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2752"	"60"	"save money"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2753"	"60"	"shaped lenticularis"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2754"	"60"	"sharp crisp"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2755"	"60"	"shearing winds"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2756"	"60"	"shopping center"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2757"	"60"	"sky thinking"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2758"	"60"	"society exists"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2759"	"60"	"society tens"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2760"	"60"	"spreads outwards"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2761"	"60"	"standing waves"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2762"	"60"	"storm cloud"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2763"	"60"	"strange sort"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2764"	"60"	"stretching 10"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2765"	"60"	"stroke forms"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2766"	"60"	"stroked appearances"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2767"	"60"	"sunbather laughter"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2768"	"60"	"sunlight bursting"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2769"	"60"	"table raising"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2770"	"60"	"thinking laughter"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2771"	"60"	"topless sunbather"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2772"	"60"	"totally unfair"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2773"	"60"	"traditional pressures"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2774"	"60"	"twitter feed"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2775"	"60"	"ufo photos"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2776"	"60"	"ufo shaped"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2777"	"60"	"unanswered emails"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2778"	"60"	"undulations curl"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2779"	"60"	"visceral connection"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2780"	"60"	"white puffy"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2781"	"60"	"white ufo"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2782"	"60"	"wind passes"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2783"	"60"	"world conspires"	1	0.000627746390458255	4.21950770517611	0.0026487807314351
"2784"	"41"	"sea ice"	1	0.00109051254089422	2.42774823594805	0.00264748989743517
"2785"	"25"	"co2 emissions"	2	0.000847457627118644	3.120895416508	0.00264482662415932
"2786"	"47"	"national parks"	2	0.000749344323716748	3.52636052461616	0.00264245824249993
"2787"	"47"	"tropical forests"	2	0.000749344323716748	3.52636052461616	0.00264245824249993
"2788"	"36"	"billion dollars"	3	0.00122900450634986	2.14006616349627	0.00263015095882377
"2789"	"7"	"economic times"	2	0.000743494423791822	3.52636052461616	0.00262182938633172
"2790"	"7"	"wall street"	2	0.000743494423791822	3.52636052461616	0.00262182938633172
"2791"	"24"	"0 percent"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2792"	"24"	"10 twin"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2793"	"24"	"1995 heat"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2794"	"24"	"2006 congress"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2795"	"24"	"2008 cyclone"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2796"	"24"	"21 feet"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2797"	"24"	"300,000 homes"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2798"	"24"	"40 million"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2799"	"24"	"48 dollars"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2800"	"24"	"7 0"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2801"	"24"	"77 degrees"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2802"	"24"	"accommodate change"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2803"	"24"	"act laughter"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2804"	"24"	"act proactively"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2805"	"24"	"affected airports"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2806"	"24"	"affordable credit"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2807"	"24"	"aftermath killed"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2808"	"24"	"asian cities"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2809"	"24"	"avoiding tall"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2810"	"24"	"barrier protects"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2811"	"24"	"build hillside"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2812"	"24"	"building codes"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2813"	"24"	"building owners"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2814"	"24"	"built environments"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2815"	"24"	"call climate"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2816"	"24"	"catastrophic losses"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2817"	"24"	"causing backups"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2818"	"24"	"caution adaptation's"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2819"	"24"	"cent tax"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2820"	"24"	"centers outreach"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2821"	"24"	"change resilience"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2822"	"24"	"chicago festival"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2823"	"24"	"cities climate"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2824"	"24"	"city hall's"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2825"	"24"	"city water"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2826"	"24"	"clever sign"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2827"	"24"	"climate center"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2828"	"24"	"coastal ecosystems"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2829"	"24"	"collective home"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2830"	"24"	"collective losses"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2831"	"24"	"communities encourages"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2832"	"24"	"congress passed"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2833"	"24"	"conserve water"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2834"	"24"	"cook county's"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2835"	"24"	"cool white"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2836"	"24"	"cooling centers"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2837"	"24"	"county's portion"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2838"	"24"	"creating cool"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2839"	"24"	"creating noise"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2840"	"24"	"critical infrastructure"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2841"	"24"	"cyclone nargis"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2842"	"24"	"dense air"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2843"	"24"	"devastated church"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2844"	"24"	"distributional consequences"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2845"	"24"	"drought farmers"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2846"	"24"	"ecosystems agriculture"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2847"	"24"	"efficient homes"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2848"	"24"	"electricity bill"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2849"	"24"	"energy star"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2850"	"24"	"entering uncharted"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2851"	"24"	"established norms"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2852"	"24"	"ethiopia 70"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2853"	"24"	"examples starting"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2854"	"24"	"existing legal"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2855"	"24"	"extreme weather"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2856"	"24"	"facing challenges"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2857"	"24"	"fahrenheit hotter"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2858"	"24"	"feel empowered"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2859"	"24"	"female headed"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2860"	"24"	"flooding imagine"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2861"	"24"	"foreign land"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2862"	"24"	"forest mangroves"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2863"	"24"	"francisco airport"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2864"	"24"	"fueled conflicts"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2865"	"24"	"georgetown climate"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2866"	"24"	"government leaders"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2867"	"24"	"grown infrastructure"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2868"	"24"	"hall's green"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2869"	"24"	"hard hit"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2870"	"24"	"harm stability"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2871"	"24"	"headed households"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2872"	"24"	"heat waves"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2873"	"24"	"helping farmers"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2874"	"24"	"hillside terraces"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2875"	"24"	"hit ninth"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2876"	"24"	"human element"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2877"	"24"	"hurricane ike"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2878"	"24"	"hurricane katrina"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2879"	"24"	"imagine leaving"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2880"	"24"	"incredibly vulnerable"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2881"	"24"	"individual winners"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2882"	"24"	"infrastructure city"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2883"	"24"	"inland communities"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2884"	"24"	"inspiring examples"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2885"	"24"	"insurance industry"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2886"	"24"	"killed 138,000"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2887"	"24"	"killed tens"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2888"	"24"	"leader tamping"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2889"	"24"	"legal precedents"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2890"	"24"	"lethal 1995"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2891"	"24"	"lift san"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2892"	"24"	"limited resources"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2893"	"24"	"livelihood oxfam"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2894"	"24"	"london designers"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2895"	"24"	"lying nations"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2896"	"24"	"major cities"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2897"	"24"	"makeshift morgues"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2898"	"24"	"march electricity"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2899"	"24"	"mekong delta"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2900"	"24"	"mom attends"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2901"	"24"	"morgues chicago"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2902"	"24"	"mounting catastrophic"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2903"	"24"	"myanmar climate"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2904"	"24"	"neighborhoods planting"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2905"	"24"	"neighboring lots"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2906"	"24"	"operative word"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2907"	"24"	"orleans rebuilding"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2908"	"24"	"panels reflective"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2909"	"24"	"past stationarity"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2910"	"24"	"pet evacuation"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2911"	"24"	"pets imagine"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2912"	"24"	"planes require"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2913"	"24"	"plant harming"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2914"	"24"	"planting trees"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2915"	"24"	"plastic bags"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2916"	"24"	"policy tools"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2917"	"24"	"popular taste"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2918"	"24"	"population depends"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2919"	"24"	"principle governs"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2920"	"24"	"protect inland"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2921"	"24"	"protects london"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2922"	"24"	"quick fixes"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2923"	"24"	"raised ventilation"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2924"	"24"	"raising buildings"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2925"	"24"	"rebuilt 21"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2926"	"24"	"receding arctic"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2927"	"24"	"recognized leader"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2928"	"24"	"reduce stormwater"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2929"	"24"	"reflective paint"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2930"	"24"	"refrigerator trucks"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2931"	"24"	"rescue fortunately"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2932"	"24"	"resilience network"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2933"	"24"	"resilient home"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2934"	"24"	"restoring vital"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2935"	"24"	"rise threatens"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2936"	"24"	"roofs installed"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2937"	"24"	"russians planting"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2938"	"24"	"saving lives"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2939"	"24"	"seas sea"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2940"	"24"	"seawater causing"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2941"	"24"	"sections knocked"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2942"	"24"	"selling electricity"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2943"	"24"	"shelters refused"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2944"	"24"	"shut seawater"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2945"	"24"	"size fits"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2946"	"24"	"spells pets"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2947"	"24"	"spending 40"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2948"	"24"	"staggering cost"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2949"	"24"	"standards act"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2950"	"24"	"star church"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2951"	"24"	"storm approached"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2952"	"24"	"stormwater runoff"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2953"	"24"	"subway flooding"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2954"	"24"	"subway system"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2955"	"24"	"surface washington"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2956"	"24"	"survived hurricane"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2957"	"24"	"systems building"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2958"	"24"	"tall buildings"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2959"	"24"	"technical solutions"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2960"	"24"	"temper urban"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2961"	"24"	"term individual"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2962"	"24"	"thames barrier"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2963"	"24"	"threat multiplier"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2964"	"24"	"threatens coastal"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2965"	"24"	"transportation standards"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2966"	"24"	"trees creating"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2967"	"24"	"twin spans"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2968"	"24"	"uncharted territory"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2969"	"24"	"vegetated green"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2970"	"24"	"ventilation grates"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2971"	"24"	"vietnam's rice"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2972"	"24"	"virtuous cycle"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2973"	"24"	"vital ecosystems"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2974"	"24"	"vital infrastructure"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2975"	"24"	"vulnerable low"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2976"	"24"	"vulnerable neighborhoods"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2977"	"24"	"vulnerable spots"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2978"	"24"	"warning systems"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2979"	"24"	"water outfall"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2980"	"24"	"water rights"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2981"	"24"	"water systems"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2982"	"24"	"waves linked"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2983"	"24"	"weather events"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2984"	"24"	"win win"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2985"	"24"	"win wins"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2986"	"24"	"world half"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2987"	"24"	"world satellites"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2988"	"24"	"world watched"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2989"	"24"	"york san"	1	0.000619195046439629	4.21950770517611	0.00261269826945889
"2990"	"49"	"natural world"	2	0.000917431192660551	2.83321334405622	0.00259927829729928
"2991"	"51"	"500 million"	3	0.000832177531206657	3.120895416508	0.0025971390428638
"2992"	"51"	"south africa"	3	0.000832177531206657	3.120895416508	0.0025971390428638
"2993"	"46"	"renewable energy"	2	0.00113636363636364	2.27359755612079	0.0025836335865009
"2994"	"66"	"30th anniversary"	1	0.000732064421669107	3.52636052461616	0.0025815230780499
"2995"	"66"	"air conditioning"	1	0.000732064421669107	3.52636052461616	0.0025815230780499
"2996"	"66"	"amazing amount"	1	0.000732064421669107	3.52636052461616	0.0025815230780499
"2997"	"66"	"climate action"	1	0.000732064421669107	3.52636052461616	0.0025815230780499
"2998"	"66"	"climate scientist"	1	0.000732064421669107	3.52636052461616	0.0025815230780499
"2999"	"66"	"earth's climate"	1	0.000732064421669107	3.52636052461616	0.0025815230780499
"3000"	"66"	"percent reduction"	1	0.000732064421669107	3.52636052461616	0.0025815230780499
