"speech"	"word"	"n"	"total"	"tf"	"idf"	"tf_idf"
"2850"	"50"	"regulate"	3	2989	0.00100368016058883	3.52636052461616	0.00353933809764084
"2851"	"23"	"learned"	7	2632	0.00265957446808511	1.32913594727994	0.00353493602999985
"2852"	"48"	"administration"	3	2651	0.001131648434553	3.120895416508	0.0035317564124949
"2853"	"48"	"neighborhood"	3	2651	0.001131648434553	3.120895416508	0.0035317564124949
"2854"	"59"	"climate"	6	1229	0.0048820179007323	0.723000143709626	0.00352969964382242
"2855"	"12"	"massive"	6	2950	0.00203389830508475	1.73460105538811	0.00352800214655208
"2856"	"65"	"place"	4	660	0.00606060606060606	0.581921545449721	0.00352679724514982
"2857"	"34"	"invented"	3	1936	0.0015495867768595	2.27359755612079	0.00352313670886487
"2858"	"35"	"pull"	3	1937	0.00154878678368611	2.27359755612079	0.00352131784634093
"2859"	"21"	"side"	8	3288	0.0024330900243309	1.44691898293633	0.00352048414339739
"2860"	"66"	"scientists"	5	1367	0.00365764447695684	0.961411167154625	0.00351650024562774
"2861"	"67"	"boundaries"	2	1486	0.00134589502018843	2.61006979274201	0.0035128799363957
"2862"	"67"	"cases"	2	1486	0.00134589502018843	2.61006979274201	0.0035128799363957
"2863"	"67"	"deforestation"	2	1486	0.00134589502018843	2.61006979274201	0.0035128799363957
"2864"	"67"	"tropical"	2	1486	0.00134589502018843	2.61006979274201	0.0035128799363957
"2865"	"67"	"vital"	2	1486	0.00134589502018843	2.61006979274201	0.0035128799363957
"2866"	"14"	"meant"	5	2729	0.00183217295712715	1.91692261218206	0.00351213377094551
"2867"	"9"	"2003"	3	1943	0.00154400411734431	2.27359755612079	0.00351044398783447
"2868"	"9"	"feeling"	3	1943	0.00154400411734431	2.27359755612079	0.00351044398783447
"2869"	"51"	"comet"	3	3606	0.000831946755407654	4.21950770517611	0.00351040574473886
"2870"	"20"	"california"	5	2357	0.00212134068731438	1.65455834771457	0.00350988194254258
"2871"	"20"	"forests"	5	2357	0.00212134068731438	1.65455834771457	0.00350988194254258
"2872"	"24"	"collective"	2	1616	0.00123762376237624	2.83321334405622	0.00350645215848542
"2873"	"24"	"entering"	2	1616	0.00123762376237624	2.83321334405622	0.00350645215848542
"2874"	"24"	"provides"	2	1616	0.00123762376237624	2.83321334405622	0.00350645215848542
"2875"	"24"	"resilient"	2	1616	0.00123762376237624	2.83321334405622	0.00350645215848542
"2876"	"1"	"explain"	3	1831	0.00163844893500819	2.14006616349627	0.00350638912642753
"2877"	"67"	"communities"	3	1486	0.00201884253028264	1.73460105538811	0.00350188638369066
"2878"	"43"	"fast"	4	1398	0.00286123032904149	1.22377543162212	0.00350150338089303
"2879"	"10"	"light"	12	2921	0.00410818212940774	0.852211875189633	0.00350104159612311
"2880"	"68"	"cooling"	2	1784	0.00112107623318386	3.120895416508	0.00349876167769955
"2881"	"68"	"heats"	2	1784	0.00112107623318386	3.120895416508	0.00349876167769955
"2882"	"68"	"reaches"	2	1784	0.00112107623318386	3.120895416508	0.00349876167769955
"2883"	"54"	"iraq"	2	1493	0.00133958472873409	2.61006979274201	0.00349640963528735
"2884"	"54"	"raising"	2	1493	0.00133958472873409	2.61006979274201	0.00349640963528735
"2885"	"45"	"airplane"	2	2018	0.000991080277502478	3.52636052461616	0.00349490636731037
"2886"	"45"	"blind"	2	2018	0.000991080277502478	3.52636052461616	0.00349490636731037
"2887"	"45"	"detecting"	2	2018	0.000991080277502478	3.52636052461616	0.00349490636731037
"2888"	"45"	"glaciologist"	2	2018	0.000991080277502478	3.52636052461616	0.00349490636731037
"2889"	"45"	"imaging"	2	2018	0.000991080277502478	3.52636052461616	0.00349490636731037
"2890"	"45"	"observe"	2	2018	0.000991080277502478	3.52636052461616	0.00349490636731037
"2891"	"45"	"teams"	2	2018	0.000991080277502478	3.52636052461616	0.00349490636731037
"2892"	"19"	"columbia"	4	2988	0.00133868808567604	2.61006979274201	0.00349406933432665
"2893"	"19"	"photography"	4	2988	0.00133868808567604	2.61006979274201	0.00349406933432665
"2894"	"24"	"systems"	5	1616	0.00309405940594059	1.12846525181779	0.00349153852666396
"2895"	"8"	"farming"	3	1954	0.0015353121801433	2.27359755612079	0.00349068202065628
"2896"	"8"	"provide"	3	1954	0.0015353121801433	2.27359755612079	0.00349068202065628
"2897"	"61"	"cannot"	1	381	0.0026246719160105	1.32913594727994	0.00348854579338567
"2898"	"61"	"learned"	1	381	0.0026246719160105	1.32913594727994	0.00348854579338567
"2899"	"61"	"solar"	1	381	0.0026246719160105	1.32913594727994	0.00348854579338567
"2900"	"61"	"under"	2	381	0.005249343832021	0.664159643686693	0.00348640232906401
"2901"	"9"	"answer"	6	1943	0.00308800823468863	1.12846525181779	0.00348470999017331
"2902"	"21"	"maybe"	11	3288	0.00334549878345499	1.04145387482816	0.0034841826712621
"2903"	"19"	"hour"	6	2988	0.00200803212851406	1.73460105538811	0.00348313464937371
"2904"	"59"	"adapted"	2	1229	0.0016273393002441	2.14006616349627	0.0034826137729801
"2905"	"50"	"period"	6	2989	0.00200736032117765	1.73460105538811	0.00348196933165896
"2906"	"36"	"curve"	3	2442	0.00122850122850123	2.83321334405622	0.00348060607377914
"2907"	"7"	"location"	3	2691	0.00111482720178372	3.120895416508	0.00347925910424526
"2908"	"7"	"resistance"	3	2691	0.00111482720178372	3.120895416508	0.00347925910424526
"2909"	"7"	"violence"	3	2691	0.00111482720178372	3.120895416508	0.00347925910424526
"2910"	"55"	"kinds"	2	797	0.00250941028858218	1.38629436111989	0.00347878133279772
"2911"	"55"	"tiny"	2	797	0.00250941028858218	1.38629436111989	0.00347878133279772
"2912"	"50"	"system"	15	2989	0.00501840080294413	0.693147180559945	0.00347849036748049
"2913"	"62"	"cells"	3	2252	0.00133214920071048	2.61006979274201	0.00347700238819983
"2914"	"62"	"diet"	3	2252	0.00133214920071048	2.61006979274201	0.00347700238819983
"2915"	"62"	"separate"	3	2252	0.00133214920071048	2.61006979274201	0.00347700238819983
"2916"	"14"	"body"	6	2729	0.00219860754855258	1.58045037556085	0.00347479012582085
"2917"	"35"	"billion"	7	1937	0.00361383582860093	0.961411167154625	0.00347438212188042
"2918"	"43"	"holds"	2	1398	0.00143061516452074	2.42774823594805	0.00347317344198577
"2919"	"65"	"use"	5	660	0.00757575757575758	0.458307589482544	0.00347202719304958
"2920"	"16"	"development"	6	2864	0.00209497206703911	1.65455834771457	0.0034662535217484
"2921"	"16"	"indeed"	6	2864	0.00209497206703911	1.65455834771457	0.0034662535217484
"2922"	"49"	"fish"	5	2181	0.00229252636405319	1.5114575040739	0.00346505617623543
"2923"	"10"	"structure"	5	2921	0.00171174255391989	2.02228312783989	0.00346162808599775
"2924"	"10"	"theory"	5	2921	0.00171174255391989	2.02228312783989	0.00346162808599775
"2925"	"64"	"figured"	2	1804	0.00110864745011086	3.120895416508	0.00345997274557428
"2926"	"64"	"sheep"	2	1804	0.00110864745011086	3.120895416508	0.00345997274557428
"2927"	"64"	"summers"	2	1804	0.00110864745011086	3.120895416508	0.00345997274557428
"2928"	"15"	"galaxy"	3	2457	0.00122100122100122	2.83321334405622	0.00345935695244959
"2929"	"3"	"word"	6	3162	0.00189753320683112	1.82161243237774	0.00345657008041316
"2930"	"36"	"coil"	2	2442	0.000819000819000819	4.21950770517611	0.0034557802663195
"2931"	"36"	"donut"	2	2442	0.000819000819000819	4.21950770517611	0.0034557802663195
"2932"	"36"	"fission"	2	2442	0.000819000819000819	4.21950770517611	0.0034557802663195
"2933"	"36"	"fuse"	2	2442	0.000819000819000819	4.21950770517611	0.0034557802663195
"2934"	"36"	"injector"	2	2442	0.000819000819000819	4.21950770517611	0.0034557802663195
"2935"	"36"	"iter"	2	2442	0.000819000819000819	4.21950770517611	0.0034557802663195
"2936"	"36"	"lasers"	2	2442	0.000819000819000819	4.21950770517611	0.0034557802663195
"2937"	"36"	"magnetized"	2	2442	0.000819000819000819	4.21950770517611	0.0034557802663195
"2938"	"36"	"mtf"	2	2442	0.000819000819000819	4.21950770517611	0.0034557802663195
"2939"	"36"	"nail"	2	2442	0.000819000819000819	4.21950770517611	0.0034557802663195
"2940"	"36"	"nuclei"	2	2442	0.000819000819000819	4.21950770517611	0.0034557802663195
"2941"	"36"	"physicists"	2	2442	0.000819000819000819	4.21950770517611	0.0034557802663195
"2942"	"36"	"superconducting"	2	2442	0.000819000819000819	4.21950770517611	0.0034557802663195
"2943"	"36"	"tokamak"	2	2442	0.000819000819000819	4.21950770517611	0.0034557802663195
"2944"	"57"	"desert"	4	2341	0.00170867150790261	2.02228312783989	0.00345541756145218
"2945"	"23"	"brazil"	4	2632	0.00151975683890578	2.27359755612079	0.00345531543483403
"2946"	"28"	"ate"	4	3280	0.00121951219512195	2.83321334405622	0.0034551382244588
"2947"	"28"	"camera"	4	3280	0.00121951219512195	2.83321334405622	0.0034551382244588
"2948"	"11"	"mine"	7	3884	0.00180226570545829	1.91692261218206	0.00345480388395325
"2949"	"18"	"order"	3	835	0.00359281437125748	0.961411167154625	0.00345417185804057
"2950"	"52"	"fossil"	4	2342	0.00170794192997438	2.02228312783989	0.00345394214831748
"2951"	"52"	"yourself"	4	2342	0.00170794192997438	2.02228312783989	0.00345394214831748
"2952"	"31"	"spirit"	5	4103	0.00121862052156958	2.83321334405622	0.00345261192305169
"2953"	"53"	"advancing"	1	904	0.00110619469026549	3.120895416508	0.00345231793861504
"2954"	"53"	"capability"	1	904	0.00110619469026549	3.120895416508	0.00345231793861504
"2955"	"53"	"claim"	1	904	0.00110619469026549	3.120895416508	0.00345231793861504
"2956"	"53"	"competitive"	1	904	0.00110619469026549	3.120895416508	0.00345231793861504
"2957"	"53"	"dangers"	1	904	0.00110619469026549	3.120895416508	0.00345231793861504
"2958"	"53"	"denial"	1	904	0.00110619469026549	3.120895416508	0.00345231793861504
"2959"	"53"	"fabric"	1	904	0.00110619469026549	3.120895416508	0.00345231793861504
"2960"	"53"	"fewer"	1	904	0.00110619469026549	3.120895416508	0.00345231793861504
"2961"	"53"	"gaia"	1	904	0.00110619469026549	3.120895416508	0.00345231793861504
"2962"	"53"	"mankind"	1	904	0.00110619469026549	3.120895416508	0.00345231793861504
"2963"	"53"	"offers"	1	904	0.00110619469026549	3.120895416508	0.00345231793861504
"2964"	"53"	"online"	1	904	0.00110619469026549	3.120895416508	0.00345231793861504
"2965"	"53"	"panic"	1	904	0.00110619469026549	3.120895416508	0.00345231793861504
"2966"	"53"	"paying"	1	904	0.00110619469026549	3.120895416508	0.00345231793861504
"2967"	"53"	"ray"	1	904	0.00110619469026549	3.120895416508	0.00345231793861504
"2968"	"53"	"regulation"	1	904	0.00110619469026549	3.120895416508	0.00345231793861504
"2969"	"53"	"reverse"	1	904	0.00110619469026549	3.120895416508	0.00345231793861504
"2970"	"53"	"techniques"	1	904	0.00110619469026549	3.120895416508	0.00345231793861504
"2971"	"53"	"technological"	1	904	0.00110619469026549	3.120895416508	0.00345231793861504
"2972"	"46"	"melting"	3	1761	0.00170357751277683	2.02228312783989	0.00344511606105603
"2973"	"46"	"survival"	3	1761	0.00170357751277683	2.02228312783989	0.00344511606105603
"2974"	"65"	"color"	1	660	0.00151515151515152	2.27359755612079	0.0034448447820012
"2975"	"65"	"fascinating"	1	660	0.00151515151515152	2.27359755612079	0.0034448447820012
"2976"	"65"	"invisible"	1	660	0.00151515151515152	2.27359755612079	0.0034448447820012
"2977"	"65"	"note"	1	660	0.00151515151515152	2.27359755612079	0.0034448447820012
"2978"	"65"	"played"	1	660	0.00151515151515152	2.27359755612079	0.0034448447820012
"2979"	"5"	"greenhouse"	5	2294	0.0021795989537925	1.58045037556085	0.00344474798509339
"2980"	"41"	"body"	2	918	0.00217864923747277	1.58045037556085	0.00344324700557919
"2981"	"38"	"pollution"	3	2120	0.00141509433962264	2.42774823594805	0.00343549278671894
"2982"	"27"	"break"	1	440	0.00227272727272727	1.5114575040739	0.00343513069107704
"2983"	"27"	"front"	1	440	0.00227272727272727	1.5114575040739	0.00343513069107704
"2984"	"27"	"hold"	1	440	0.00227272727272727	1.5114575040739	0.00343513069107704
"2985"	"15"	"ace"	2	2457	0.000814000814000814	4.21950770517611	0.00343468270669606
"2986"	"15"	"hominid"	2	2457	0.000814000814000814	4.21950770517611	0.00343468270669606
"2987"	"15"	"kaput"	2	2457	0.000814000814000814	4.21950770517611	0.00343468270669606
"2988"	"15"	"memories"	2	2457	0.000814000814000814	4.21950770517611	0.00343468270669606
"2989"	"15"	"misused"	2	2457	0.000814000814000814	4.21950770517611	0.00343468270669606
"2990"	"15"	"mutation"	2	2457	0.000814000814000814	4.21950770517611	0.00343468270669606
"2991"	"15"	"neanderthal"	2	2457	0.000814000814000814	4.21950770517611	0.00343468270669606
"2992"	"15"	"organ"	2	2457	0.000814000814000814	4.21950770517611	0.00343468270669606
"2993"	"15"	"pluripotent"	2	2457	0.000814000814000814	4.21950770517611	0.00343468270669606
"2994"	"15"	"ski"	2	2457	0.000814000814000814	4.21950770517611	0.00343468270669606
"2995"	"15"	"transitioning"	2	2457	0.000814000814000814	4.21950770517611	0.00343468270669606
"2996"	"15"	"trillions"	2	2457	0.000814000814000814	4.21950770517611	0.00343468270669606
"2997"	"15"	"upgrade"	2	2457	0.000814000814000814	4.21950770517611	0.00343468270669606
"2998"	"15"	"upgraded"	2	2457	0.000814000814000814	4.21950770517611	0.00343468270669606
"2999"	"15"	"upgrades"	2	2457	0.000814000814000814	4.21950770517611	0.00343468270669606
"3000"	"59"	"2011"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3001"	"59"	"absorbent"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3002"	"59"	"academic"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3003"	"59"	"bangkok's"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3004"	"59"	"belongings"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3005"	"59"	"bikes"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3006"	"59"	"campus"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3007"	"59"	"chulalongkorn"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3008"	"59"	"coincidence"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3009"	"59"	"completes"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3010"	"59"	"convincing"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3011"	"59"	"cracking"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3012"	"59"	"creep"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3013"	"59"	"damaging"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3014"	"59"	"fertilized"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3015"	"59"	"gallons"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3016"	"59"	"homeless"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3017"	"59"	"hundredth"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3018"	"59"	"inclining"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3019"	"59"	"jai"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3020"	"59"	"ka"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3021"	"59"	"kòp"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3022"	"59"	"kun"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3023"	"59"	"literal"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3024"	"59"	"muddy"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3025"	"59"	"obligated"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3026"	"59"	"outlined"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3027"	"59"	"overflowing"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3028"	"59"	"pavement"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3029"	"59"	"porous"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3030"	"59"	"project's"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3031"	"59"	"provinces"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3032"	"59"	"pulls"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3033"	"59"	"rains"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3034"	"59"	"retention"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3035"	"59"	"reuse"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3036"	"59"	"shanghai"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3037"	"59"	"sneak"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3038"	"59"	"sneaky"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3039"	"59"	"tang"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3040"	"59"	"tanks"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3041"	"59"	"terrified"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3042"	"59"	"thai"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3043"	"59"	"thais"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3044"	"59"	"thammasat"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3045"	"59"	"tokyo"	1	1229	0.00081366965012205	4.21950770517611	0.00343328535815794
"3046"	"24"	"green"	4	1616	0.00247524752475248	1.38629436111989	0.00343142168594032
"3047"	"14"	"alliance"	3	2729	0.00109930377427629	3.120895416508	0.00343081211048882
"3048"	"40"	"examples"	4	2498	0.00160128102481986	2.14006616349627	0.00342684733946561
"3049"	"27"	"old"	2	440	0.00454545454545455	0.75377180237638	0.00342623546534718
"3050"	"25"	"crazy"	4	2361	0.00169419737399407	2.02228312783989	0.00342614676465885
"3051"	"25"	"highly"	4	2361	0.00169419737399407	2.02228312783989	0.00342614676465885
"3052"	"30"	"story"	4	1036	0.00386100386100386	0.887303195000903	0.00342588106177955
"3053"	"63"	"bringing"	2	1251	0.00159872102318145	2.14006616349627	0.00342136876658077
"3054"	"63"	"era"	2	1251	0.00159872102318145	2.14006616349627	0.00342136876658077
"3055"	"13"	"balk"	3	3708	0.000809061488673139	4.21950770517611	0.00341384118541756
"3056"	"13"	"classes"	3	3708	0.000809061488673139	4.21950770517611	0.00341384118541756
"3057"	"13"	"cowboy"	3	3708	0.000809061488673139	4.21950770517611	0.00341384118541756
"3058"	"13"	"emphasize"	3	3708	0.000809061488673139	4.21950770517611	0.00341384118541756
"3059"	"13"	"geeky"	3	3708	0.000809061488673139	4.21950770517611	0.00341384118541756
"3060"	"5"	"balance"	3	2294	0.0013077593722755	2.61006979274201	0.00341334323375153
"3061"	"5"	"grandchildren"	3	2294	0.0013077593722755	2.61006979274201	0.00341334323375153
"3062"	"5"	"increasing"	3	2294	0.0013077593722755	2.61006979274201	0.00341334323375153
"3063"	"5"	"measurements"	3	2294	0.0013077593722755	2.61006979274201	0.00341334323375153
"3064"	"5"	"methane"	3	2294	0.0013077593722755	2.61006979274201	0.00341334323375153
"3065"	"5"	"radiation"	3	2294	0.0013077593722755	2.61006979274201	0.00341334323375153
"3066"	"5"	"warmer"	3	2294	0.0013077593722755	2.61006979274201	0.00341334323375153
"3067"	"2"	"security"	5	3135	0.00159489633173844	2.14006616349627	0.00341318367383775
"3068"	"42"	"islands"	2	1423	0.00140548137737175	2.42774823594805	0.0034121549345721
"3069"	"1"	"600,000"	2	1831	0.00109229929000546	3.120895416508	0.00340895184763298
"3070"	"1"	"fabric"	2	1831	0.00109229929000546	3.120895416508	0.00340895184763298
"3071"	"1"	"flowing"	2	1831	0.00109229929000546	3.120895416508	0.00340895184763298
"3072"	"1"	"overall"	2	1831	0.00109229929000546	3.120895416508	0.00340895184763298
"3073"	"1"	"pipes"	2	1831	0.00109229929000546	3.120895416508	0.00340895184763298
"3074"	"47"	"ecosystem"	4	2670	0.00149812734082397	2.27359755612079	0.00340613866085512
"3075"	"32"	"common"	7	3108	0.00225225225225225	1.5114575040739	0.003404183567734
"3076"	"32"	"degradation"	3	3108	0.000965250965250965	3.52636052461616	0.00340382290020865
"3077"	"30"	"blessing"	1	1036	0.000965250965250965	3.52636052461616	0.00340382290020865
"3078"	"30"	"brother"	1	1036	0.000965250965250965	3.52636052461616	0.00340382290020865
"3079"	"30"	"coffee"	1	1036	0.000965250965250965	3.52636052461616	0.00340382290020865
"3080"	"30"	"cultivate"	1	1036	0.000965250965250965	3.52636052461616	0.00340382290020865
"3081"	"30"	"drinkable"	1	1036	0.000965250965250965	3.52636052461616	0.00340382290020865
"3082"	"30"	"elderly"	1	1036	0.000965250965250965	3.52636052461616	0.00340382290020865
"3083"	"30"	"electric"	1	1036	0.000965250965250965	3.52636052461616	0.00340382290020865
"3084"	"30"	"elk"	1	1036	0.000965250965250965	3.52636052461616	0.00340382290020865
"3085"	"30"	"glimpse"	1	1036	0.000965250965250965	3.52636052461616	0.00340382290020865
"3086"	"30"	"graduated"	1	1036	0.000965250965250965	3.52636052461616	0.00340382290020865
"3087"	"30"	"gratitude"	1	1036	0.000965250965250965	3.52636052461616	0.00340382290020865
"3088"	"30"	"happiness"	1	1036	0.000965250965250965	3.52636052461616	0.00340382290020865
"3089"	"30"	"impulse"	1	1036	0.000965250965250965	3.52636052461616	0.00340382290020865
"3090"	"30"	"lo"	1	1036	0.000965250965250965	3.52636052461616	0.00340382290020865
"3091"	"30"	"nonstop"	1	1036	0.000965250965250965	3.52636052461616	0.00340382290020865
"3092"	"30"	"pleasure"	1	1036	0.000965250965250965	3.52636052461616	0.00340382290020865
"3093"	"30"	"switch"	1	1036	0.000965250965250965	3.52636052461616	0.00340382290020865
"3094"	"30"	"tired"	1	1036	0.000965250965250965	3.52636052461616	0.00340382290020865
"3095"	"41"	"form"	3	918	0.00326797385620915	1.04145387482816	0.00340344403538615
"3096"	"41"	"size"	3	918	0.00326797385620915	1.04145387482816	0.00340344403538615
"3097"	"40"	"bangladesh"	3	2498	0.00120096076861489	2.83321334405622	0.00340257807532772
"3098"	"40"	"spray"	3	2498	0.00120096076861489	2.83321334405622	0.00340257807532772
"3099"	"41"	"amidst"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3100"	"41"	"artist"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3101"	"41"	"awe"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3102"	"41"	"begun"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3103"	"41"	"connecting"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3104"	"41"	"contributing"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3105"	"41"	"dog"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3106"	"41"	"drown"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3107"	"41"	"endangered"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3108"	"41"	"expanded"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3109"	"41"	"fell"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3110"	"41"	"fragility"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3111"	"41"	"gifts"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3112"	"41"	"icebergs"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3113"	"41"	"inspired"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3114"	"41"	"inuit"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3115"	"41"	"meditation"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3116"	"41"	"moves"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3117"	"41"	"painting"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3118"	"41"	"records"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3119"	"41"	"scary"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3120"	"41"	"scattered"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3121"	"41"	"site"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3122"	"41"	"soft"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3123"	"41"	"stages"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3124"	"41"	"statistics"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3125"	"41"	"summers"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3126"	"41"	"threatening"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3127"	"41"	"turbulence"	1	918	0.00108932461873638	3.120895416508	0.0033996682097037
"3128"	"17"	"equivalent"	5	3149	0.00158780565258812	2.14006616349627	0.00339800915131196
"3129"	"44"	"increases"	2	1537	0.00130123617436565	2.61006979274201	0.00339631723193495
"3130"	"44"	"swimming"	2	1537	0.00130123617436565	2.61006979274201	0.00339631723193495
"3131"	"18"	"annual"	1	835	0.00119760479041916	2.83321334405622	0.00339306987312122
"3132"	"18"	"branches"	1	835	0.00119760479041916	2.83321334405622	0.00339306987312122
"3133"	"18"	"cambridge"	1	835	0.00119760479041916	2.83321334405622	0.00339306987312122
"3134"	"18"	"canopy"	1	835	0.00119760479041916	2.83321334405622	0.00339306987312122
"3135"	"18"	"equipment"	1	835	0.00119760479041916	2.83321334405622	0.00339306987312122
"3136"	"18"	"explosions"	1	835	0.00119760479041916	2.83321334405622	0.00339306987312122
"3137"	"18"	"flies"	1	835	0.00119760479041916	2.83321334405622	0.00339306987312122
"3138"	"18"	"flight"	1	835	0.00119760479041916	2.83321334405622	0.00339306987312122
"3139"	"18"	"francisco"	1	835	0.00119760479041916	2.83321334405622	0.00339306987312122
"3140"	"18"	"harnessed"	1	835	0.00119760479041916	2.83321334405622	0.00339306987312122
"3141"	"18"	"journalists"	1	835	0.00119760479041916	2.83321334405622	0.00339306987312122
"3142"	"18"	"normally"	1	835	0.00119760479041916	2.83321334405622	0.00339306987312122
"3143"	"18"	"san"	1	835	0.00119760479041916	2.83321334405622	0.00339306987312122
"3144"	"18"	"sub"	1	835	0.00119760479041916	2.83321334405622	0.00339306987312122
"3145"	"18"	"topic"	1	835	0.00119760479041916	2.83321334405622	0.00339306987312122
"3146"	"18"	"valleys"	1	835	0.00119760479041916	2.83321334405622	0.00339306987312122
"3147"	"18"	"variety"	1	835	0.00119760479041916	2.83321334405622	0.00339306987312122
"3148"	"64"	"open"	5	1804	0.00277161862527716	1.22377543162212	0.00339183877944045
"3149"	"25"	"food"	8	2361	0.00338839474798814	1.00063188030791	0.00339053580790481
"3150"	"68"	"act"	4	1784	0.00224215246636771	1.5114575040739	0.00338891817056928
"3151"	"16"	"behind"	7	2864	0.00244413407821229	1.38629436111989	0.00338828929044666
"3152"	"20"	"energy"	9	2357	0.00381841323716589	0.887303195000903	0.00338809026517103
"3153"	"36"	"heat"	5	2442	0.00204750204750205	1.65455834771457	0.00338771160465719
"3154"	"58"	"planets"	5	3356	0.00148986889153754	2.27359755612079	0.00338736227074016
"3155"	"50"	"climate"	14	2989	0.00468384074941452	0.723000143709626	0.0033864175349397
"3156"	"3"	"minds"	5	3162	0.00158127767235927	2.14006616349627	0.00338403884170821
"3157"	"45"	"produced"	3	2018	0.00148662041625372	2.27359755612079	0.00337997654527373
"3158"	"45"	"type"	3	2018	0.00148662041625372	2.27359755612079	0.00337997654527373
"3159"	"35"	"able"	8	1937	0.00413009808982963	0.818310323513951	0.00337970190403284
