id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
Ugzzxc5e_cUsm6W7Gg14AaABAg.8q71ELAxKeJ8r2TsLTnyxW		0	2019-02-07 10:43:27	snuffeldjuret	@Dirk Ryan "i'm sure their most recent predictions have been closer to observed temperatures, but according to their earlier predictions (somewhere around 2000) were way off." You can check them in my link. The pre-2000 predictions are not way off, but of course they are not 100% accurate :P. "according to their predictions from the 1990's, most of the eastern seaboard—including half of Florida—should be underwater by now." I call bullshit on that one. Citation needed.	UCLOAOWd_DST10sd3YX42h-A	http://www.youtube.com/channel/UCLOAOWd_DST10sd3YX42h-A	1	Ugzzxc5e_cUsm6W7Gg14AaABAg	Dirk Ryan
Ugzzxc5e_cUsm6W7Gg14AaABAg.8q71ELAxKeJ8r27dNqCCXN		0	2019-02-07 07:29:10	Dirk Ryan	@snuffeldjuret i'm sure their most recent predictions have been closer to observed temperatures, but according to their earlier predictions (somewhere around 2000) were _way_ off. i think the reason their latest predictions might be a little closer to reality is because they're not as dramatic as they used to be, at least for the near future (i think that's because the Global Warming "pause" threw them off). and even though we're talking about global temperatures, according to their predictions from the 1990's, most of the eastern seaboard—including half of Florida—should be underwater by now. as far as articles like this go, scientists are quite capable of presenting data in a manner so as to support whatever position they choose (and that happens in ALL areas of science). in fact, that's what they did when they "reassessed" temperature data from the 20th century and decided that the 1930's was no longer the hottest decade on record. because they didn't record sea temperatures before [i think] the 1940's, they used what data was available to make guesstimates of what they might've been (as well as other variables that weren't recorded at that time) and plugged them into their already flawed computer model which concluded that it wasn't as hot as it seemed. anywho, i hadn't planned on writing a book for my response, so my apologies for that.	UCZdzG4iwYl8Q6_s8G7Xy1Bg	http://www.youtube.com/channel/UCZdzG4iwYl8Q6_s8G7Xy1Bg	1	Ugzzxc5e_cUsm6W7Gg14AaABAg	Dirk Ryan
Ugzzxc5e_cUsm6W7Gg14AaABAg.8q71ELAxKeJ8r-yEVh3MPr		0	2019-02-06 11:19:46	snuffeldjuret	eh, the models have been rather correct on temperature https://www.carbonbrief.org/analysis-how-well-have-climate-models-projected-global-warming	UCLOAOWd_DST10sd3YX42h-A	http://www.youtube.com/channel/UCLOAOWd_DST10sd3YX42h-A	1	Ugzzxc5e_cUsm6W7Gg14AaABAg	Dirk Ryan
Ugw6jQ8vHXflCgw1qbh4AaABAg	0	0	2019-01-14 19:11:01	James	ICESAT 2 will bring an end to this debate once and for all	UCouI0akM0JdEuEFCPzNByxw	http://www.youtube.com/channel/UCouI0akM0JdEuEFCPzNByxw	0		
UgyY0xxQVdL7Ly9cOrx4AaABAg	1	5	2019-01-14 03:50:09	C Brock Bishop	Climate Change nee Global Warming and Environmentalism became profitable industries sometime recently. Hence, the growth of the phenomenon.	UCwaMmJqwDQe_j8VThooKHFw	http://www.youtube.com/channel/UCwaMmJqwDQe_j8VThooKHFw	0		
UgyY0xxQVdL7Ly9cOrx4AaABAg.8q3wVBiiICI8taCYrC5lvQ		0	2019-04-11 15:28:19	SJD	Ampliative at best.	UCrACooOQ3T961SZNff8yIIg	http://www.youtube.com/channel/UCrACooOQ3T961SZNff8yIIg	1	UgyY0xxQVdL7Ly9cOrx4AaABAg	C Brock Bishop
UgwYyEWQbrePoI0wCaV4AaABAg	0	2	2019-01-13 00:18:34	Trevor Wongsam	Argument number 1 must be the alarmist and the IPCC &#39;s projections have all been wrong since the 1990s. This being so, then what does it matter about concensus! Einstein was in a minority of one. Who cares because science is science.	UC3gOuGlrq-TCf2PC7aX_a8Q	http://www.youtube.com/channel/UC3gOuGlrq-TCf2PC7aX_a8Q	0		
Ugzxzt-_yr-wU3tNyVl4AaABAg	0	1	2019-01-12 17:37:18	Mike Nielsen	The feeble and feckless attempt by Youtube to offset the effect of this video with a dishwater-weak article from Wikipedia is hilarious! It must be really awful being one of those hipster cucks working at Youtube.	UCkxBGRR55uyxMnZ5vhF0tww	http://www.youtube.com/channel/UCkxBGRR55uyxMnZ5vhF0tww	0		
UgwpJYjJW5Mlv2dmYkl4AaABAg	0	0	2019-01-10 17:12:34	Steve Sullivan	The US is very compliant ,but China,some areas of Russia,say ya we do a lot to control pollution .NOT.I mean its on tv durning the Chineese Olympics , air so thick they couldn&#39;t play. How do you think we will make these liers do what they say in the agreement NOT but it&#39;s not reported and played down.its just another atack on our economy ,because the flower childern will block traffic on the freeway in our country	UCTs-WYJbOZmeFyL6LrNee7g	http://www.youtube.com/channel/UCTs-WYJbOZmeFyL6LrNee7g	0		
Ugxj0MHJqGS0QiSm70J4AaABAg	0	0	2019-01-09 00:51:08	locktite401	More pseudo scientific nonsense for the terminally misinformed from those who used to make the coffee for the real scientists. Wake up fools..	UCYTmr3F0BLgaG8w2Ca-XZ-A	http://www.youtube.com/channel/UCYTmr3F0BLgaG8w2Ca-XZ-A	0		
UgwfTpvxCinAUDzjpUJ4AaABAg	0	0	2019-01-08 00:33:27	Pat Twidale	How can you question the sanity of the insane.	UC7klb2a5UQH4YbHnLhu2bXg	http://www.youtube.com/channel/UC7klb2a5UQH4YbHnLhu2bXg	0		
UgziaJSRCheuKH4dIgh4AaABAg	0	1	2019-01-06 18:25:26	Andrew Paczuski	UN -IPCC staked all its chips on man made global warming as inevitable and terminal process whereby humanity is to die by CO2 caused final thermal extinction. No<br />thought has been given to a very likely chance of another Maunder Minimum coming back. -Or Milankovich cycle of Earth axis wobble, both well documented in Vostok ice cores. Parsing the known facts to suit a preconceived notion does not inspire much trust in IPCC veracity. East Anglia leaks called a &quot;climategate&quot; has shed some light into the sausage making process of climate changed IPCC way. The sane public at large soon got a whiff of UN -IPCC emanating stench watching with amusement the contortations of the<br />climate circus clowns. Paris 2015 and Katowice of 2018 will be followed by many more COP gatherings of  the &quot;Society of Mutual Adoration Royal Academy Selection Section&quot;, (SMARTASS for short.)	UCC2fFvvOk0J10wyZhCGH8Qg	http://www.youtube.com/channel/UCC2fFvvOk0J10wyZhCGH8Qg	0		
UgxbJ8kjuKTRhg5kkKx4AaABAg	0	0	2019-01-06 06:12:55	Lenny Parker	We have already had Mini Ice ages and the Temp used to be much hotter...The left is lying so they can use their AGENDA 21 crap!...It is all about NEW WORLD ORDER (Complete Government take over) Scary stuff!	UC5l7fjSmTc59Na-AozORljQ	http://www.youtube.com/channel/UC5l7fjSmTc59Na-AozORljQ	0		
Ugx5McREafyOl8Lp51R4AaABAg	0	0	2019-01-06 04:00:54	Frederick Schaffer	Better tell Miami and the Marshall Islands that they are sinking.	UC347_NY8MbKYDp66_IFinRQ	http://www.youtube.com/channel/UC347_NY8MbKYDp66_IFinRQ	0		
Ugx-dLXSlr__oZFu85x4AaABAg	0	1	2019-01-05 18:04:38	Andrew Paczuski	Obama bought IPCC nonsense and Michael E Mann hockey stick works. That is enough to leave it all behind. CO2 is what all life on planet Earth is made of. Obama was raised in the cult of death tradition.	UCC2fFvvOk0J10wyZhCGH8Qg	http://www.youtube.com/channel/UCC2fFvvOk0J10wyZhCGH8Qg	0		
UgzCsirsERvetVywT8B4AaABAg	0	0	2019-01-05 13:59:12	Bertie Blue	Only 3 facts in the co2 story<br /><br />1. 800k of ice core data show co2 lags behind temperature so cannot be the cause<br />2. Under lab conditions co2 warms - big deal, not the atmosphere<br />3. the 0.04% of co2 in the atmosphere warms 0.04% of the atmosphere ! - no wonder it can&#39;t drive climate	UCGyI5Vb4RPWfeWdBtlPgRbw	http://www.youtube.com/channel/UCGyI5Vb4RPWfeWdBtlPgRbw	0		
Ugz5_0XiSu-qmv_cWjh4AaABAg	0	0	2019-01-04 14:22:34	silkhead44	Climate change policy is about how we redistribute de facto the world’s wealth. Ottmar Edenhofer UN IPCC	UC2C0uQxE4_cTRg9wKtwoX2Q	http://www.youtube.com/channel/UC2C0uQxE4_cTRg9wKtwoX2Q	0		
UgwYY1ccsE-eXOw1tsl4AaABAg	0	1	2019-01-04 01:52:03	Shawn Gray	I&#39;m going need confirmation in writing as my soul depends. thanks	UCDx-rpQflaRxsOJ730eZFSw	http://www.youtube.com/channel/UCDx-rpQflaRxsOJ730eZFSw	0		
UgxMN8DChzDXTgswv-h4AaABAg	0	0	2019-01-03 08:31:40	Nils Nørgaard	Why aren&#39;t climate change belivers invited to a debate about how the data are obtained and how the models are used? Why should I just belive these old men and scrap the findings of most other climate scientists? When youre allowed to precent your own data in an aparent logical order and unchallanged, it usually make some sort of sence to the spectator. And it can be pretty convincing, if what you&#39;re presented actually fits into your agenda. The NASA scientists are basically saying there&#39;s nothing to worry about, and we dont have to change our way of living. Thats what I like to hear. Scientists are in general very good at changing thier perception of a topic if convinsing evidence are precented. Why does this not apply to climate scientists? Besides, there&#39;s more to the picture than just temperature and sea level rise. Acidification of the oceans, coral bleaching. If we ruin our eco systems, and there by the ability to sustain a decent life on earth, it really doesn&#39;t matter if we drown. SO debate please. Lets hear both sides in the same &quot;show&quot;. This is no more valid to me than Al Gores book.	UCMFSS2s6OgoREQyV65DVSlw	http://www.youtube.com/channel/UCMFSS2s6OgoREQyV65DVSlw	0		
UgzPAtNOJDhFPidd5dF4AaABAg	0	0	2019-01-02 12:47:31	Bill Farnsworth	What a lot of rubbush from a bunch of decrepit old non-climatologists. Walt Cunningham says about sea level rise - &quot;This will never happen....well not in your lifetime&quot; LMAO. What about your children and grandchildren? Don&#39;t care about future generations do ya. Fuck off and die you old fools.	UCORAtlXGISDLVp5CCUWW2wA	http://www.youtube.com/channel/UCORAtlXGISDLVp5CCUWW2wA	0		
UgwTX4rRCZQ1vAfjutZ4AaABAg	0	0	2019-01-02 10:58:56	Redpill Progressive	What a pile of shit	UCv1SisuIP6ygyf9IidGhjUw	http://www.youtube.com/channel/UCv1SisuIP6ygyf9IidGhjUw	0		
UgwUWMkoi6u5qY52h4d4AaABAg	0	1	2019-01-02 05:06:38	Appregator	The MSM have had an agenda since the French revolution. They really don&#39;t want the truth, they want to promote global central control by international banking families. It is simply a pathological desire to be in control.	UC2L0IgRTlw-qzIGtrckjlng	http://www.youtube.com/channel/UC2L0IgRTlw-qzIGtrckjlng	0		
UgweQo4JjnMHyGY04B94AaABAg	1	0	2019-01-01 17:54:22	david cottrell	I wonder what these living fossils think about the science behind evolutionary biology? I bet they have an argument refuting that research and findings as well. It&#39;s important to find out if the climate change is a hoax advocates also believe evolution is a hoax and if they think the world is less than 10,000 years old. Then find out if they are far really far right wingers or libertarians. Every deniar I&#39;ve seen exhibits 2 or more of these beliefs.	UC0ANJwlGX1O6FtKIs1tDtTA	http://www.youtube.com/channel/UC0ANJwlGX1O6FtKIs1tDtTA	0		
UgweQo4JjnMHyGY04B94AaABAg.8pZym4t2_f08paS0w0eW7t		0	2019-01-02 07:37:54	1000frolly PhD	To attack people who simply want evidence-based science, and to describe them in the fashion you have is disgraceful and you should be ashamed of yourself.	UCAR0Oi4L0Om4F26uwpANgCg	http://www.youtube.com/channel/UCAR0Oi4L0Om4F26uwpANgCg	1	UgweQo4JjnMHyGY04B94AaABAg	david cottrell
UgyKnxdDajgXo949l1x4AaABAg	2	1	2019-01-01 15:16:08	Bee Happy	Why are there no articles on NASA&#39;s website saying that Co2 does NOT affect the climate?	UCMt4o_4V9KccRMs1MChOKtA	http://www.youtube.com/channel/UCMt4o_4V9KccRMs1MChOKtA	0		
UgyKnxdDajgXo949l1x4AaABAg.8pZgf7kTEry8pbLB6Kc0qi		0	2019-01-02 15:57:23	Bee Happy	Then tell me one. You retarded cave man.	UCMt4o_4V9KccRMs1MChOKtA	http://www.youtube.com/channel/UCMt4o_4V9KccRMs1MChOKtA	1	UgyKnxdDajgXo949l1x4AaABAg	Bee Happy
UgyKnxdDajgXo949l1x4AaABAg.8pZgf7kTEry8paSIw37wGz		0	2019-01-02 07:40:22	1000frolly PhD	There are $2 Billion reasons why.	UCAR0Oi4L0Om4F26uwpANgCg	http://www.youtube.com/channel/UCAR0Oi4L0Om4F26uwpANgCg	1	UgyKnxdDajgXo949l1x4AaABAg	Bee Happy
UgwJA--Cm44m9HLAR0p4AaABAg	1	0	2018-12-31 20:06:59	Old Man from Scene Twenty Four	I&#39;m surprised I don&#39;t see any Climate Changers making comments about these videos. Judging by the thumbs down, there&#39;s only 192 of them. We can easily beat them up and stuff them in a High School locker. Just thinking out loud. ;-)<br /><br />PS: When ocean temperature is measured, it is only the surface temp that readings are taken from. The amount of surface that is part of the measurement is no more than 3mm. The readings are vacuous. The tools used to measure are also moved often so accurate readings, in any given area, can not be compiled.	UCEDSbpVGdeFhhW_Kgg8G9Vw	http://www.youtube.com/channel/UCEDSbpVGdeFhhW_Kgg8G9Vw	0		
UgwJA--Cm44m9HLAR0p4AaABAg.8pXd9_4yxby8tPKOyoehjL		0	2019-04-07 00:45:59	JayVal90	The reason videos like this have so few dislikes is because YouTube keeps the wider audience from seeing them.	UCizSkf5hOAGQ6hKG3IIaIyA	http://www.youtube.com/channel/UCizSkf5hOAGQ6hKG3IIaIyA	1	UgwJA--Cm44m9HLAR0p4AaABAg	Old Man from Scene Twenty Four
UgxEMgaJ4AnWBYkwVvh4AaABAg	0	1	2018-12-29 16:56:41	C B	It is kind of funny how the truth is coming out in the end. But unlike most of the other enviromental hysterias, the political class has banked a fuckton on global warming. It&#39;s entertaining to see how quickly they resorted to shaming skeptics while simultaneously claiming to be the True Scientists (amen). If you&#39;re on the side that&#39;s trying to censor the dissent, if you&#39;re on the side that considers debate on the topic at all totally unacceptable, if you&#39;re on the side that makes constant appeals to emotion and authority rather than focus on the data that actually led to your conclusion, if you&#39;re on the side that considers believing your conclusions not just factually based but a moral imperative without which one is a stooge or a psychopath who wants the world to burn - you&#39;re on a side that in a very real way despises the scientific method and seem to be doing everything possible to move away from the methods that allow us to genuinely find truth. That should be obvious to anybody by now, and thankfully that does seem to be becoming more clear to more people. It&#39;s hard not to say global warming is political when we hear about it almost exclusively from the most ardently political actors in our culture. The switch from &quot;global warming&quot; to &quot;climate change&quot; should have been proof enough that the alarmists have always been involved in the business of unfalsifiable theories and of choosing a conclusion first and then creating models that support that conclusion. It&#39;s totally antithetical to what we understand as science, and it&#39;s a method that has always misled us from reality. It&#39;s really pretty amazing that these alarmists seem to not think that this reality holds true for them or for global warming. It&#39;s why I don&#39;t see the notion that they are religious zealots as exaggeration - they simply had so much faith in the Truth of global warming that they were willing to use science they must have known was bad, methods they must have known are ineffective, just to be sure they could have some sort of justification for their religious conclusion. <br /><br />It&#39;s an anti-capitalist thing, pure and simple. Global warming as an idea is very effective at affording governments vastly more control over the economy, which they obviously want and will create hoaxes and entire institutions to obtain. These people talk about nationalizing the energy industry... If that&#39;s not proof I don&#39;t know what is, and if you remain unskeptical of warming claims when we can clearly see how much the state has to gain with them, then you&#39;re really hardcore indoctrinated IMO.	UCSmH85W1_GBK7MG5IPGNlbg	http://www.youtube.com/channel/UCSmH85W1_GBK7MG5IPGNlbg	0		
UgzqyG8nU-kdRKYcGFV4AaABAg	4	2	2018-12-29 05:31:37	Bee Happy	NONE of these peoples are NASA Scientists. They&#39;re all working for the fossil industry.	UCMt4o_4V9KccRMs1MChOKtA	http://www.youtube.com/channel/UCMt4o_4V9KccRMs1MChOKtA	0		
UgzqyG8nU-kdRKYcGFV4AaABAg.8pQvOQDOR_78pbNs8V0qCy		1	2019-01-02 16:20:52	Bee Happy	The fossil industry sits on the big money. They pay scientists a lot more than governments do. Who is corrupt?	UCMt4o_4V9KccRMs1MChOKtA	http://www.youtube.com/channel/UCMt4o_4V9KccRMs1MChOKtA	1	UgzqyG8nU-kdRKYcGFV4AaABAg	Bee Happy
UgzqyG8nU-kdRKYcGFV4AaABAg.8pQvOQDOR_78paUQ1GO1sT		1	2019-01-02 07:58:48	1000frolly PhD	I agree; these retired scientists do not understand it. The scientists who still work at NASA certainly understand the effect CO2 has on their pay-check.	UCAR0Oi4L0Om4F26uwpANgCg	http://www.youtube.com/channel/UCAR0Oi4L0Om4F26uwpANgCg	1	UgzqyG8nU-kdRKYcGFV4AaABAg	Bee Happy
UgzqyG8nU-kdRKYcGFV4AaABAg.8pQvOQDOR_78pZeYO9p9FL		2	2019-01-01 14:57:36	Bee Happy	Scientists understand the impact Co2 has on the climate. These do not understand it.	UCMt4o_4V9KccRMs1MChOKtA	http://www.youtube.com/channel/UCMt4o_4V9KccRMs1MChOKtA	1	UgzqyG8nU-kdRKYcGFV4AaABAg	Bee Happy
UgzqyG8nU-kdRKYcGFV4AaABAg.8pQvOQDOR_78pYs6koaUj6		0	2019-01-01 07:36:55	Willem Joubert	Poor jack	UCGEP258-LAqfFKFFJ_Ob8qg	http://www.youtube.com/channel/UCGEP258-LAqfFKFFJ_Ob8qg	1	UgzqyG8nU-kdRKYcGFV4AaABAg	Bee Happy
Ugx5Ld8S5k_dTF1HX4l4AaABAg	0	0	2018-12-29 04:14:11	Glenn Brooks	Fact: you dont get Grant&#39;s unless your opinion supports those who are paying for it! So-called Scientists want money to fund their research and to get paid for what they do as much as anyone else. They will not fund a &quot;real&quot; scientist that disputes their beliefs. The Government funds many of the Grant&#39;s, which perpetuate the junk science. Scientists used to research for the &quot;discovery&quot;, not the money! They now create science, by use of models that are input with false data in order to support the data that&#39;s input.	UC86jYWz0UiwUEkXROHJzfrg	http://www.youtube.com/channel/UC86jYWz0UiwUEkXROHJzfrg	0		
UgwzJh4ATCqYJ_L-laF4AaABAg	0	0	2018-12-28 21:51:39	SkyBase Solutions - PatchMap	On the actual scientific side of things, I have always wondered how many decades of 400+ CO2 PPM would it take to even show up in the &#39;glacial&#39; records a few thousand years from now. On the nonscience (new word?) side is the inability to demonstrate anything resembling a scientific method to even attempt to prove an anthropogenic connection to earth atmospheric changes. <br />The creaping and creepy political interference into real science by way of attaching funding to ideology always struck me as a betrayal of everything we ever learned about scientific enquiry. <br />Like the cowboy said to the whore &quot;Ask me something about cows so I can write this off&quot;	UCSkYwDG1MiLikW5NzHEbHrQ	http://www.youtube.com/channel/UCSkYwDG1MiLikW5NzHEbHrQ	0		
UgzZ4QDPZ9P95SsXoj54AaABAg	0	0	2018-12-27 17:29:12	ON SONG	Phil Wilson Do you know who funds the fake reports? It is wrong to blame Trump for your inadequacies	UCY0DM9qOdABGEGOfiPhMpuw	http://www.youtube.com/channel/UCY0DM9qOdABGEGOfiPhMpuw	0		
UgwLusXja-bXIf1pTP54AaABAg	0	0	2018-12-26 00:45:59	Peter Nachtwey	It would be better with better presenters and audio.<br />Climate always changes. The question is &quot;does man make a significant difference vs the sun or methane released by natural methods&quot;.	UCW-m6-nwUfJrnZ0ftoaTU_w	http://www.youtube.com/channel/UCW-m6-nwUfJrnZ0ftoaTU_w	0		
Ugy6RamirY4fSqO7ejJ4AaABAg	0	0	2018-12-25 13:12:53	Phil Wilson	Conference sponsored by the Heartland Institute - a so called think tank funded by big oil. There are plenty of Trump stooges willing to mindlessly believe these things. The evidence on man made climate change is easily available on line, and the basics are comprehended by an average person. Go for it.	UC_012TBHa31LPbAoXtP1zVA	http://www.youtube.com/channel/UC_012TBHa31LPbAoXtP1zVA	0		
Ugwt3n1ucFjdAdv3Val4AaABAg	0	1	2018-12-25 05:45:39	Dhiraj Fernando	The media takes a front seat in propagating the myth of man made climate change.	UCL3-FtrlihhqHoOI9W0VAzw	http://www.youtube.com/channel/UCL3-FtrlihhqHoOI9W0VAzw	0		
UgzJsxkHrzflaZSUcKt4AaABAg	0	0	2018-12-24 22:46:33	James Horn	Do not have to go beyond the first minute of this to see this is right wing propaganda based more on saying the scientists are lying than on real facts. Sort of like the talk radio hosts who note that it is snowing where they are as if that overrides all of the high temps occurring around the rest of the world. Cherrypicking the facts is not science.<br />I might add that of the four named speakers, the only one I could trace was Walter Cunningham, who did get degrees in physics, but was an astronaut, not a researcher, from 63-71 and was a businessman since then. He has not been a researcher in ages, and is by no means an expert on the climate.	UC6luR6AATywyim7cll6AUJQ	http://www.youtube.com/channel/UC6luR6AATywyim7cll6AUJQ	0		
UgxVLSZMhNxYIV4QmJp4AaABAg	0	0	2018-12-24 12:04:45	macatac14	They couldn&#39;t make the lunar lander land on the earth without crashing let alone the Moon.	UCEoVHWaxfTl6qi7gN-_M6QA	http://www.youtube.com/channel/UCEoVHWaxfTl6qi7gN-_M6QA	0		
UgwQN9CJybGL962NxCV4AaABAg	0	1	2018-12-24 06:18:31	Davinci Andres	🤔OMG, this is terrible! Ok clima is changing, but has Nothing to do with us. 😱 The problem is If they made a religion out of the evolution theory, which shows absolutely NO move to be observed and probed, then they will surely create the New Man Made Climate Change Religion just based on pollution over LA.🌚	UCiO-qKrJ73HmCeg6dVIPWyg	http://www.youtube.com/channel/UCiO-qKrJ73HmCeg6dVIPWyg	0		
UgwSr49eN6rPgYxWvrd4AaABAg	0	0	2018-12-23 11:31:47	Phil Harris	These guys are clowns.	UC-gigTyVfIWj0khd2IDEP8Q	http://www.youtube.com/channel/UC-gigTyVfIWj0khd2IDEP8Q	0		
UgzVECeOxeQFc8rXGjd4AaABAg	0	1	2018-12-23 01:50:12	Roy Peer	If one looks at the notion of global warming/climate change scientifically, then yes, it is insane.  But that&#39;s not what the global warmists are doing.  They couldn&#39;t care less about science ... theirs is a purely globalist political agenda.  And they will lie, cheat, and steal to make it happen.  The global warmist&#39;s have thrown science under the bus of the new world order&#39;s globalist agenda.  It&#39;s really that simple.	UChefHkbSV5gKwzkzAb7FrlQ	http://www.youtube.com/channel/UChefHkbSV5gKwzkzAb7FrlQ	0		
UgzcBVKXF5f3ftXFRMB4AaABAg	0	0	2018-12-23 01:19:24	Christian E	Someone has hacked the TheRightClimatstuff website and Norton anti virus is blocking my attempts to load the site!! Anyone know what has happened?	UCD3o4OmSqzgS2X3s_RBN4fQ	http://www.youtube.com/channel/UCD3o4OmSqzgS2X3s_RBN4fQ	0		
UgxMTlgqLxoJgWSin_V4AaABAg	0	2	2018-12-22 03:32:30	Sreve Carey	China – like Europe and North America before it – is offshoring its carbon dioxide emissions to countries with laxer international targets. (Yale Environment360 - May 2018).	UC7aahTgyYmUOIZxEqZErVJg	http://www.youtube.com/channel/UC7aahTgyYmUOIZxEqZErVJg	0		
Ugx6igyhWRns7DPPo5d4AaABAg	0	0	2018-12-21 16:51:20	B C	95% of green house gasses is water vapor yet they continue to say its CO2. Just dumb.	UC0Nk-hXyeVQvoV2Ye_mRA6g	http://www.youtube.com/channel/UC0Nk-hXyeVQvoV2Ye_mRA6g	0		
UgxaSK5LCvtJwS9ydFl4AaABAg	0	0	2018-12-20 00:01:17	Un Believer	On the one hand, the UN produces Agenda 21 and preaches to first world nations about their profligate use of fossil fuels and the need to reduce CO2 emissions, and on the other hand they are busily getting countries to sign up to their Global Compact on Migration, with targets to bring up to 50 million people from Africa and the middle-east to Europe. They&#39;ll bring them to Europe to add to the profligate use of fossil fuels and increase the emissions of CO2.<br /><br />It only seems contradictory if you believe their hype. Really, climate change, Agenda 21 and 30 and the Migration Compact is about the destruction of borders, the destruction of nationalities, of western cultures and of national sovereignties. The UN wants power to control populations and ensure a compliant, fearful world population of drones who will do their bidding.	UCPJ_983NR2yaEWNxHoJ3RzA	http://www.youtube.com/channel/UCPJ_983NR2yaEWNxHoJ3RzA	0		
UgxnFWEu4UDAzEvf_DN4AaABAg	0	0	2018-12-19 10:58:41	razumfrackle	During the Obama Administration funding for NASA Climate research went up, while funding for Space and Aerospace research went down. Very sad.	UCqgaXMP5ZWzMtmuk4ogzKNg	http://www.youtube.com/channel/UCqgaXMP5ZWzMtmuk4ogzKNg	0		
UgzJgLlJSJS8r4U2F2J4AaABAg	0	0	2018-12-18 11:52:56	Nair Byad	Serial liars calling serial liars “liars “. Only The grossly uninformed would watch this	UC3Og9EONDqqaVOXebUaN2HQ	http://www.youtube.com/channel/UC3Og9EONDqqaVOXebUaN2HQ	0		
UgzkFqO_9dHpISUVD8B4AaABAg	0	0	2018-12-17 02:43:55	Craig Bartel	Take a look around at all the pollution ? Poisoned water ? Wastelands ? <br />Stfu	UCyuJIVVyopDxV-Qwovah0rw	http://www.youtube.com/channel/UCyuJIVVyopDxV-Qwovah0rw	0		
UgzuTzP3Q-tx6XX_hOJ4AaABAg	3	0	2018-12-17 02:26:21	jimmy fortrue	Possibly the most horrible thing the AGW alarmists are doing is frightening the young children in the education system while misleading them. <br />When I was about seven years old I wanted to make a small ice area in my yard to slide around on. My much older sister insisted that boiling water froze faster than cold water because of chemical changes in hot water. <br />I believed her.<br />I tried it.<br />The water must have evaporated before freezing and the area was dry in the morning.<br />I told my oldest brother what happened and after laughing like hell, he said to get the water as cold as possible before pouring it out. I used big buckets, let them get a skin of ice on the top then poured them on the concrete slab,<br />The next morning I had a beautiful ice patch to slip and slide around on.<br />If I hadn&#39;t had a chance to try for myself then I might have believed ( for awhile anyways) that hot water froze faster than cold.<br /><br />Maybe deception is indeed the reason why the IPCC doesn&#39;t allow access to their model&#39;s formulas to be tested.<br /><br />In hindsight I wonder if my sister was confused by the trick of throwing up a cup of boiling water into the sub zero air when the steam quickly freezes...	UC_abG1qqq9vh76A_nMqWHXg	http://www.youtube.com/channel/UC_abG1qqq9vh76A_nMqWHXg	0		
UgzuTzP3Q-tx6XX_hOJ4AaABAg.8owge--_LzJ8sDQOMcApVn		0	2019-03-08 13:16:02	Richard Weeden	@jimmy fortrue I am glad you did get to have your mini ice rink... I am in Australia.. all i would have got was wet concrete for an hour ... keep up the independant thought and pass it on to your kids dont let them be brainwashed, that incident with your sister may have taught you more than you realised at the time.. it was probably a great thing that you tried it for yourself	UChw1B2EyeaYapcCFfA6M3wQ	http://www.youtube.com/channel/UChw1B2EyeaYapcCFfA6M3wQ	1	UgzuTzP3Q-tx6XX_hOJ4AaABAg	jimmy fortrue
UgzuTzP3Q-tx6XX_hOJ4AaABAg.8owge--_LzJ8sDPEASqcL1		0	2019-03-08 13:05:55	jimmy fortrue	@Richard Weeden ... Very possible... She was many years ahead of me in school and may have heard of it... I never had. I was about six or seven. It was so cold and dry that night the water evaporated before it could freeze. And it was just hot water from the tap so about 145° f.	UC_abG1qqq9vh76A_nMqWHXg	http://www.youtube.com/channel/UC_abG1qqq9vh76A_nMqWHXg	1	UgzuTzP3Q-tx6XX_hOJ4AaABAg	jimmy fortrue
UgzuTzP3Q-tx6XX_hOJ4AaABAg.8owge--_LzJ8sDMRo9Gz_x		0	2019-03-08 12:41:34	Richard Weeden	I think your sister was confused about what is called the Mpemba effect, there are certain conditions where hot (not boiling) water will freeze faster than cold(er) water. After reading about this i recreated it easily enough in my own freezer, having best results with water at around 65C and around 25C in standard ice cube trays. Apparently the effect was named after an African student (sorry i do not remember which country) who rushed to get his ice cream in a freezer before his other classmates and saw that his froze before theirs did even though he had not let his cool down before freezing. A lot of people also confuse the trick you described as the mpemba effect.. As far as i know there is not yet a definitive answer for exactly why this happens(i may be wrong there also) but there are a few competing theories. Im sure your Sister meant well.	UChw1B2EyeaYapcCFfA6M3wQ	http://www.youtube.com/channel/UChw1B2EyeaYapcCFfA6M3wQ	1	UgzuTzP3Q-tx6XX_hOJ4AaABAg	jimmy fortrue
UgxvHy5xux7-gBHJKfN4AaABAg	0	0	2018-12-17 02:08:38	Thomas Stanley	TRUE! Anthropological (human) &quot;global warming&quot; IS UNPROVEN HYPOTHESIS, WITHOUT ANY BASIS IN PHYSICS, OR CHEMISTRY. This FRAUD is perpetrated by the IPCC, who are NOT SCIENTISTS, and who cannot support their erroneous claims by any means, other than THEIR OWN INTERNAL, COMPUTER-GENERATED CLIMATE MODELS. T-H-E-S-E C-L-I-M-A-T-E M-O-D-E-L-S A-R-E F-A-K-E S-C-I-E-N-C-E. F-A-K-E.	UCJILHJpOSuDJ3jicLkcVGQA	http://www.youtube.com/channel/UCJILHJpOSuDJ3jicLkcVGQA	0		
