id	replyCount	likeCount	publishedAt	authorName	text	authorChannelId	authorChannelUrl	isReply	isReplyTo	isReplyToName
UgzWFQh82dUXou4TH9V4AaABAg.8pmAJUzbhrm8pp67F6ce-F		1	2019-01-08 00:15:09	Matthew Abbott	Preach brother. The awakening has begun. We are "The People" the tyrannical covert government will no longer be withstood. For We Are The People.	UCLPmO1saIpm_DOHsU67-VQQ	http://www.youtube.com/channel/UCLPmO1saIpm_DOHsU67-VQQ	1	UgzWFQh82dUXou4TH9V4AaABAg	Shawn Petterson
UgzWFQh82dUXou4TH9V4AaABAg.8pmAJUzbhrm8pnxTyuV3P1		0	2019-01-07 13:31:38	Shawn Petterson	@NZCheekyDarky I agree completely, I just simplify for myself, and my own sanity, because I'm so long winded and passionate about about every subject that I could write book after book and go deeper then deep it's self could comprehend in fact deep would have to take pause to say hum, I may have to expand my depth perception and redefined myself as a word that is open to consider deeper fathoms of what deep means or I could do what everyone else does and just say that fucking Shawn is crazy. And deep would be right in saying that because I am plagued with the inability 2 convert thoughts into words and sentences and paragraphs and make them resemble or reflect some form of the English language with proper spelling punctuation, and grammar I'm talk texting now I just don't have the education I need but if I did writer's block would never be a disability of mine. Should I simplify my explanation for everything that is existence and that is yin and yang everything stays in perfect harmony and balance even when it looks like chaos two people that spent their lives learning science that have to throw all that aside and come up with theories and make it sound like science or facts because they're pissed that they can't even make sense of it. So they trip over their own words and leave a lot of words out one week they're saying did Gravity is the CenterPoint of anything in space that has mass and density and the greater the two the stronger the pull yet they failed to mention the push which is the yin and the yang however if he stopped dropping Hammers and feathers and create a a model that shows an object being pulled by gravity all the way 2 and passed it's origin while following the same direction push wood turn into pull and that would explain gravity h u m m and so the next week when they give their Theory on black holes and try to make it sound factual and scientific while saying the center of a black hole has the strongest Gravity Force of anything in the universe but there's no mass or density and they stress that there is nothing butt the Gravity Force again leaving out the yin and yang	UCVENU24u0v_WaE4JRuKS7Qw	http://www.youtube.com/channel/UCVENU24u0v_WaE4JRuKS7Qw	1	UgzWFQh82dUXou4TH9V4AaABAg	Shawn Petterson
UgzWFQh82dUXou4TH9V4AaABAg.8pmAJUzbhrm8pnRUbMO61x		0	2019-01-07 08:43:21	NZCheekyDarky	No one is exempt from the laws of the universe brother the truth will balance the lies out eventually and the liars will be deleted from the source for they create imbalance in the universal order of ZeroOne :) meanwhile we wait and watch for for the truth to strike them down	UCxDuOusq4r7H7rOnOPAgt5A	http://www.youtube.com/channel/UCxDuOusq4r7H7rOnOPAgt5A	1	UgzWFQh82dUXou4TH9V4AaABAg	Shawn Petterson
UgzWFQh82dUXou4TH9V4AaABAg.8pmAJUzbhrm8pnAimfQ2kb		0	2019-01-07 06:16:53	J Bone	Shawn, you nailed it!!	UCd0t0cvz8-qzX6vXop7naNg	http://www.youtube.com/channel/UCd0t0cvz8-qzX6vXop7naNg	1	UgzWFQh82dUXou4TH9V4AaABAg	Shawn Petterson
UgwW8EajCkkhEBqqsht4AaABAg	0	15	2019-01-06 16:36:38	Margo Sylva	Thank you Kevin for your bravery in coming forward with this info...we in the general public look for brave souls in the know, like you, to inform us what the truth is...we are well aware that there is much mental &amp; emotional control going on here...😩	UChfnHCEi-heDTq3vNpX6cOw	http://www.youtube.com/channel/UChfnHCEi-heDTq3vNpX6cOw	0		
UgzBCACUFtRk63Xf9aR4AaABAg	2	25	2019-01-06 06:54:48	MrMus TangMan	I told the truth and now I am on unemployment..... and had to fight tooth and nail for that.!!!!!!!	UCNYHNPbFi0WAv_zjaMeaFzw	http://www.youtube.com/channel/UCNYHNPbFi0WAv_zjaMeaFzw	0		
UgzBCACUFtRk63Xf9aR4AaABAg.8pkfGg1ql588ppsCz1786C		2	2019-01-08 07:24:06	Drakilicious	I told the truth and all I got was a lousy 8yrs... and a few broken bones.. and it wasn't even anything government related. Just John Lang (search that name) local corruption stuff... those fuck-heads will mess you up... good luck man. I feel you, it sucks. lol	UC1Wq429cRZP585XD1SK6VuQ	http://www.youtube.com/channel/UC1Wq429cRZP585XD1SK6VuQ	1	UgzBCACUFtRk63Xf9aR4AaABAg	MrMus TangMan
UgzBCACUFtRk63Xf9aR4AaABAg.8pkfGg1ql588pmcLIHI9BU		2	2019-01-07 01:07:42	christine robinson	MrMus TangMan happened to me too.	UCwU3ZiTsUwvxdiBF7sdBnsQ	http://www.youtube.com/channel/UCwU3ZiTsUwvxdiBF7sdBnsQ	1	UgzBCACUFtRk63Xf9aR4AaABAg	MrMus TangMan
UgyeqrkkUrTk1dgkjPN4AaABAg	1	31	2019-01-06 05:51:02	John Bounds	shut down all haarp facilities world wide . prosecute all top meteorologist that refused to mention weather manipulations / climate change because of gag orders .stop all geoengineering including gmo foods and deadly synthetic meds	UCy96R74lnsSjv5-jo2BlmyQ	http://www.youtube.com/channel/UCy96R74lnsSjv5-jo2BlmyQ	0		
UgyeqrkkUrTk1dgkjPN4AaABAg.8pkYy_SlIpa8plJsAoWGbr		0	2019-01-06 12:58:19	bts845	BOOO! It's 50 degrees in Wisconsin right now in January. Why do you want to put millions of lives at risk with hazardous winter driving conditions?	UCIY9oWoztLIJQ4jYeKhanzg	http://www.youtube.com/channel/UCIY9oWoztLIJQ4jYeKhanzg	1	UgyeqrkkUrTk1dgkjPN4AaABAg	John Bounds
UgyqVUfBmDMTMUA-K8R4AaABAg	2	49	2019-01-06 05:36:29	Donut Viper	“In a time of universal deceit, telling the truth is a revolutionary act.” <br />~George Orwell<br />From his book titled: 1984	UCrE9531l68alVeJhK_wzExA	http://www.youtube.com/channel/UCrE9531l68alVeJhK_wzExA	0		
UgyqVUfBmDMTMUA-K8R4AaABAg.8pkXIzc4DAS8pp6LvtxA2_		2	2019-01-08 00:17:09	Matthew Abbott	Oh Lord! Preach. Way before his time. Telescreens are real. Now. And people buy them.	UCLPmO1saIpm_DOHsU67-VQQ	http://www.youtube.com/channel/UCLPmO1saIpm_DOHsU67-VQQ	1	UgyqVUfBmDMTMUA-K8R4AaABAg	Donut Viper
UgyqVUfBmDMTMUA-K8R4AaABAg.8pkXIzc4DAS8pm1xF1wpfO		0	2019-01-06 19:40:58	Brian Freeman	If you haven't before, read 1984. It is very telling of the world we exist in today. Seems it was written way before the time of culmination. 2014 would be more accurate. It is applicable to this very day.	UCvIFIvUWkzfTqNUW-7Kseug	http://www.youtube.com/channel/UCvIFIvUWkzfTqNUW-7Kseug	1	UgyqVUfBmDMTMUA-K8R4AaABAg	Donut Viper
Ugw8uscM2_r_vBeTJ8J4AaABAg	2	17	2019-01-06 05:30:59	Heidi Leeshire	Whistle blowers need better protection...whatever happened to protecting the source? Putting a name and face to a whistle blower sets dangerous precedents and discourages, hinders, and effectively neuters our gr8 nation, leaving us vulnerable, fearful, compliant, and enslaved.😳😵	UCcpYW-BrTG2xcA1U_JvbbcQ	http://www.youtube.com/channel/UCcpYW-BrTG2xcA1U_JvbbcQ	0		
Ugw8uscM2_r_vBeTJ8J4AaABAg.8pkWfljjHPB8pml6vE6Wgb		1	2019-01-07 02:24:23	Tesha Miller	This nation is far from great. Did you watch the video? Lol. What's great about this shit?	UC1VrCPTzvVD3Or7-LFn94jQ	http://www.youtube.com/channel/UC1VrCPTzvVD3Or7-LFn94jQ	1	Ugw8uscM2_r_vBeTJ8J4AaABAg	Heidi Leeshire
Ugw8uscM2_r_vBeTJ8J4AaABAg.8pkWfljjHPB8plZWKK9oz2		0	2019-01-06 15:15:01	garden333	what would happen if 50 to 100 people stepped forward at the same time.  That would be hard to cover up.	UCEmna-_tK3B9Bd0QOFiqHTw	http://www.youtube.com/channel/UCEmna-_tK3B9Bd0QOFiqHTw	1	Ugw8uscM2_r_vBeTJ8J4AaABAg	Heidi Leeshire
Ugy5mp-smGpR5-EM2nx4AaABAg	6	1	2019-01-05 22:24:08	openyoureyes	Does this mean that President trump is in on this or is it a step higher than he is? Very informative, thank you!	UC8db4xGJKocC1gcNZD5Qe4A	http://www.youtube.com/channel/UC8db4xGJKocC1gcNZD5Qe4A	0		
Ugy5mp-smGpR5-EM2nx4AaABAg.8pjkpOy9zK28ppqgZ1o0hd		0	2019-01-08 07:10:48	Sunset	openyoureyes The President does not have the highest clearance level. He’s over some of it, but not all.	UCKg_i4nmTVq929GrefSla0g	http://www.youtube.com/channel/UCKg_i4nmTVq929GrefSla0g	1	Ugy5mp-smGpR5-EM2nx4AaABAg	openyoureyes
Ugy5mp-smGpR5-EM2nx4AaABAg.8pjkpOy9zK28pp6Z24YA-I		0	2019-01-08 00:18:56	Matthew Abbott	All facets are in someway involved. Knowingly or not. Pawn or king. You are still in the game.	UCLPmO1saIpm_DOHsU67-VQQ	http://www.youtube.com/channel/UCLPmO1saIpm_DOHsU67-VQQ	1	Ugy5mp-smGpR5-EM2nx4AaABAg	openyoureyes
Ugy5mp-smGpR5-EM2nx4AaABAg.8pjkpOy9zK28pojrkG9dux		0	2019-01-07 20:51:55	Randi Hart	Barclays, JPMORGAN Chase & Co., Merrill lynch, UBS, Bank of New York, Deutsche Bank, Goldman Sachs, Morgan Stanley, and bank of America	UCHf-5XMictQrj36lVGELZFA	http://www.youtube.com/channel/UCHf-5XMictQrj36lVGELZFA	1	Ugy5mp-smGpR5-EM2nx4AaABAg	openyoureyes
Ugy5mp-smGpR5-EM2nx4AaABAg.8pjkpOy9zK28poTpPNxDvL		0	2019-01-07 18:23:03	Olga Rykov	Many steps higher... But doesn't mean the person isn't in on this. No matter how high this goes we are all in on this by not putting any effort to put an end to it.	UCzwvyzPTzgmqbJCzYUNXR1g	http://www.youtube.com/channel/UCzwvyzPTzgmqbJCzYUNXR1g	1	Ugy5mp-smGpR5-EM2nx4AaABAg	openyoureyes
Ugy5mp-smGpR5-EM2nx4AaABAg.8pjkpOy9zK28pn4KMPgSvF		1	2019-01-07 05:20:59	Virgil Kellogg	Every president is in on it, much of the stuff trump said changed very shortly after he got in... he probably wasn't, but if he wants to live he had to get mostly in line.	UCtFkH3nPVXa9Y4Xwbony5Ng	http://www.youtube.com/channel/UCtFkH3nPVXa9Y4Xwbony5Ng	1	Ugy5mp-smGpR5-EM2nx4AaABAg	openyoureyes
Ugy5mp-smGpR5-EM2nx4AaABAg.8pjkpOy9zK28pkezmO4Nv4		4	2019-01-06 06:52:22	MrMus TangMan	these people are WAY higher than Trump.... A president is just a puppet.......	UCNYHNPbFi0WAv_zjaMeaFzw	http://www.youtube.com/channel/UCNYHNPbFi0WAv_zjaMeaFzw	1	Ugy5mp-smGpR5-EM2nx4AaABAg	openyoureyes
UgxDN5BJVPJ_DD3U1Rh4AaABAg	2	10	2019-01-05 19:48:47	Judgment Proof	So what you do is this:<br /><br />1 Go ahead and retire<br />2 Withdrawal your retirement refunds<br />3 NOW go public anonymously	UCos1g-UVEU3WjMXrC2S7IPw	http://www.youtube.com/channel/UCos1g-UVEU3WjMXrC2S7IPw	0		
UgxDN5BJVPJ_DD3U1Rh4AaABAg.8pjU2cxChRS8plyybYjp-i		4	2019-01-06 19:06:12	Angry Shamrock	Only it's impossible to go public anonymously. That's an oxymoron.	UCbdvtG0El_BBwBzcjCTr3xA	http://www.youtube.com/channel/UCbdvtG0El_BBwBzcjCTr3xA	1	UgxDN5BJVPJ_DD3U1Rh4AaABAg	Judgment Proof
UgxDN5BJVPJ_DD3U1Rh4AaABAg.8pjU2cxChRS8pl_MXsnIVz		2	2019-01-06 15:22:25	Arnold Hernandez	They have people tracking down after AI flags popup. Only the strongest survive	UCoBrxMtG_e3IQDqxdociHjg	http://www.youtube.com/channel/UCoBrxMtG_e3IQDqxdociHjg	1	UgxDN5BJVPJ_DD3U1Rh4AaABAg	Judgment Proof
UgwJm7b-7MW9bj54tgp4AaABAg	0	38	2019-01-05 18:22:39	Roen	God bless and protect this man, in Jesus&#39; Holy Name amen.	UCZa9H_GNMVAWYEi2VduQ3vA	http://www.youtube.com/channel/UCZa9H_GNMVAWYEi2VduQ3vA	0		
UgwYzqOZ0Rgk6KhBaVN4AaABAg	0	17	2019-01-05 17:01:58	Elaina Poochie	This is what communists did in Eastern Europe, the diabolic experiment had started many years ago with the French revolution against God. We are getting closer and closer to the End. If people will just wake up and stop believing in criminals including the media.	UCrTTRJCvCGq4OWlR13XFheg	http://www.youtube.com/channel/UCrTTRJCvCGq4OWlR13XFheg	0		
Ugw0r5tWK6DmqBjs5fh4AaABAg	0	22	2019-01-05 16:49:12	Mary Hyson	Step up and be brave. The goverment is out of control or corrupt. The people have been abused. They have desimated the middle class, the poor, when will they come for you?	UCTWsUrXgaw-TT5kPYnb524A	http://www.youtube.com/channel/UCTWsUrXgaw-TT5kPYnb524A	0		
UgxYr5tJ_aDUOU9i3lF4AaABAg	0	0	2019-01-05 15:03:57	NYdrone	Confidental.	UCjIUgbkM1I-D5Rhi6a2K8_w	http://www.youtube.com/channel/UCjIUgbkM1I-D5Rhi6a2K8_w	0		
Ugy2Lt88g8uXBfWm6nZ4AaABAg	0	5	2019-01-05 14:37:03	Sølvi Bodil Åsen	Thank you	UCV3Sywn62nMiS4TTAbjW1Tg	http://www.youtube.com/channel/UCV3Sywn62nMiS4TTAbjW1Tg	0		
UgzRAavUL60s9bkZY-x4AaABAg	0	19	2019-01-05 12:20:05	ARCHANGEL IRISH FREEDOM FIGHTER	Utter Respect to you ! It took balls to make that speech ! In every country we are been attacked by our governments. ! Here in Ireland they are trying to destroy us , hitting at the farmers etc .	UCjheFpi3kJtyKT3vrkZDmDg	http://www.youtube.com/channel/UCjheFpi3kJtyKT3vrkZDmDg	0		
Ugx87AxgoEZLuV9YtrR4AaABAg	1	29	2019-01-05 06:43:48	Don Morris	Folks who tell the truth are<br />at great risk, you are a true<br />American hero.	UCx4xeu8u9p3Iv-UnwEefDqQ	http://www.youtube.com/channel/UCx4xeu8u9p3Iv-UnwEefDqQ	0		
Ugx87AxgoEZLuV9YtrR4AaABAg.8pi4DCgVa-P8pjI4MDl2Gc		1	2019-01-05 18:04:10	Roen	american hero... sounds to me the same as a hell's angel............... nothing is good about america, admit it if you are a real man, then admit america is just a stolen land, stolen from the natives. i am a dutch man, from the netherlands, and i am absolutely disgusted by my own country to, committed slave trading shit.. the netherlands isnt any better than america... our history is fucked up. if only i had a time machine, this world would look totally different.	UCZa9H_GNMVAWYEi2VduQ3vA	http://www.youtube.com/channel/UCZa9H_GNMVAWYEi2VduQ3vA	1	Ugx87AxgoEZLuV9YtrR4AaABAg	Don Morris
UgzozM7finxr1UsizPN4AaABAg	1	16	2019-01-05 05:35:10	Sergey Dratva	People under surveillance tend to modify their behavior. This phenomenon, named Panopticon by 11th century philosopher, is based upon prisoners&#39; awareness of being watched. &quot;Edward Snowden&quot;, CGI character, repeated to us what we always knew, continuing the job Hollywood and Disney, and numerous others did before him. The above &quot;whistle-player&quot; is just repeating what the cartoon character Snow-White(den) reiterated before. It is part of their assignment from the system of control we live under. When the dream is collapsing, our earthly gods send out skillful actors to give us another dose of dead-end, made up reality, dream within a dream, in order to gain some time for finishing what they started for us - the World Socialism 2.0. &quot;You have lived up to your reputation. Mr. Cobb! I&#39;m still dreaming ...&quot;	UCI_9IyhVxD7Y11bEzq2Dz4g	http://www.youtube.com/channel/UCI_9IyhVxD7Y11bEzq2Dz4g	0		
UgzozM7finxr1UsizPN4AaABAg.8phxMYqPoH_8pigHB5NiKU		0	2019-01-05 12:25:08	ARCHANGEL IRISH FREEDOM FIGHTER	Sergey Dratva @ Q :-). Who was the 11th Century philosopher ? Interesting thought :-).	UCjheFpi3kJtyKT3vrkZDmDg	http://www.youtube.com/channel/UCjheFpi3kJtyKT3vrkZDmDg	1	UgzozM7finxr1UsizPN4AaABAg	Sergey Dratva
Ugz7gUCVxxIZKEWOykp4AaABAg	0	29	2019-01-04 08:54:11	rowdiro4 pauls	How are you alive	UCrLalqTK04ECKjcEZ_EG_tg	http://www.youtube.com/channel/UCrLalqTK04ECKjcEZ_EG_tg	0		
Ugx6xnJ0pbjkkh0ZEWN4AaABAg	6	9	2019-01-04 08:24:20	Sky King	Thank you for your inspiring example. However, the U.S. Constitution is the problem, NOT the solution. <br /><br />When Producer Cecil B. DeMille strode on stage to introduce &quot;The 10 Commandments&quot; with Charleton Heston, he said, &quot;Like Raamses of Egypt, the nation that rejects the law of God will be destroyed by God&quot; (paraphrase). <br /><br />In Article VI the U.S. Constitution makes itself &quot;and all laws made in pursuance thereof...the supreme law of the land...&quot; In so doing, it rejects the higher law of God, codified in Exodus 20-24.&quot; <br /><br />In the Book of Judges, when the people sinned God judged them with a dictator. When they cried out in repentance, He sent a judge or deliverer. Until we study and seek to apply Exodus 20-24 and cry out to God for deliverance we are doomed. <br /><br />That means turning FROM the idolatrous U.S. Constitution, which exalts &quot;We the People&quot; and turning TO the law of God. For details read &quot;Political Polytheism&quot; by Gary North.	UC8K2sjOftnHydH0awHP1iQw	http://www.youtube.com/channel/UC8K2sjOftnHydH0awHP1iQw	0		
Ugx6xnJ0pbjkkh0ZEWN4AaABAg.8pffvafdZcC8pmvIyFmkUy		1	2019-01-07 03:53:24	Skyler Drabing	I am okay without dictatorship, thanks.	UC2yn-1SftC8IdVwxiOcSNhA	http://www.youtube.com/channel/UC2yn-1SftC8IdVwxiOcSNhA	1	Ugx6xnJ0pbjkkh0ZEWN4AaABAg	Sky King
Ugx6xnJ0pbjkkh0ZEWN4AaABAg.8pffvafdZcC8pmk0WMzyPB		2	2019-01-07 02:14:46	Tesha Miller	Religion is just another form of control	UC1VrCPTzvVD3Or7-LFn94jQ	http://www.youtube.com/channel/UC1VrCPTzvVD3Or7-LFn94jQ	1	Ugx6xnJ0pbjkkh0ZEWN4AaABAg	Sky King
Ugx6xnJ0pbjkkh0ZEWN4AaABAg.8pffvafdZcC8pkRqcnG5pW		1	2019-01-06 04:48:46	Coach Hannah	Sky King - go right ahead, just not in my country...	UCDQJbkCU-bw60C5jWloiK5w	http://www.youtube.com/channel/UCDQJbkCU-bw60C5jWloiK5w	1	Ugx6xnJ0pbjkkh0ZEWN4AaABAg	Sky King
Ugx6xnJ0pbjkkh0ZEWN4AaABAg.8pffvafdZcC8pj5F34Vr22		3	2019-01-05 16:12:02	minutes ago edited	I disagree. The Constitution is harmless, just like a firearm... The wrong, lying, selfish, egotistical, psychopath holds the gun, everyone involved suffers for it. Checks and balances will work if given the opportunity. So long as liars are the ones leading there will always be what we've got. Repentance is in order, our Creator has allowed this in many ways. For those of us in need of repentance it must be a choice, not forced.	UCco6VMpTOcaTC9YpO9V1ogg	http://www.youtube.com/channel/UCco6VMpTOcaTC9YpO9V1ogg	1	Ugx6xnJ0pbjkkh0ZEWN4AaABAg	Sky King
Ugx6xnJ0pbjkkh0ZEWN4AaABAg.8pffvafdZcC8phOR4p9hBd		5	2019-01-05 00:21:13	Bliss	The quotes you included here are not the law of God, they are just words written down by human beings thousands of years ago. You can provide no proof that they are the law of God. Try thinking for yourself instead of allowing yourself to be brainwashed by other people's thoughts.	UCwoPJQuYmR9DxWcIW4XwLNQ	http://www.youtube.com/channel/UCwoPJQuYmR9DxWcIW4XwLNQ	1	Ugx6xnJ0pbjkkh0ZEWN4AaABAg	Sky King
Ugx6xnJ0pbjkkh0ZEWN4AaABAg.8pffvafdZcC8pfiB-1pnAj		0	2019-01-04 08:44:02	Sky King	It should read like this: When people fear their government, there is tyranny When people fear their God, there is liberty	UC8K2sjOftnHydH0awHP1iQw	http://www.youtube.com/channel/UC8K2sjOftnHydH0awHP1iQw	1	Ugx6xnJ0pbjkkh0ZEWN4AaABAg	Sky King
Ugzu88URu7oVuo_IIyB4AaABAg	3	7	2019-01-04 02:29:03	Tanner Howells	This sounds like a Jesuit ran operation?	UClcKOnRgKeOa4xO3Cd5wphQ	http://www.youtube.com/channel/UClcKOnRgKeOa4xO3Cd5wphQ	0		
Ugzu88URu7oVuo_IIyB4AaABAg.8pf2GXBceYk8pkUZB_2nTq		1	2019-01-06 05:12:28	patricia boyd	You mean run	UCC45-2KroBJGPzUFAfrZ8zg	http://www.youtube.com/channel/UCC45-2KroBJGPzUFAfrZ8zg	1	Ugzu88URu7oVuo_IIyB4AaABAg	Tanner Howells
Ugzu88URu7oVuo_IIyB4AaABAg.8pf2GXBceYk8pj-drKa5XJ		0	2019-01-05 15:23:07	minutes ago edited	Potentially. There's going to be a greater effort to provoke the 'masses', rather than inform.	UCco6VMpTOcaTC9YpO9V1ogg	http://www.youtube.com/channel/UCco6VMpTOcaTC9YpO9V1ogg	1	Ugzu88URu7oVuo_IIyB4AaABAg	Tanner Howells
Ugzu88URu7oVuo_IIyB4AaABAg.8pf2GXBceYk8phCYr294RS		0	2019-01-04 22:37:25	Spectralcoffee	Sure it does, shlomo	UCx4HMdBLR3odAcMA7MsaHGA	http://www.youtube.com/channel/UCx4HMdBLR3odAcMA7MsaHGA	1	Ugzu88URu7oVuo_IIyB4AaABAg	Tanner Howells
Ugwp-Xd7ZNA75dVDcf14AaABAg	1	14	2019-01-04 02:20:05	Cheech Whit	cats been out the bag on geoengineering... I always laugh when i see people still say chem trails are conspiracy... Stratospheric aerosol injections have been around for a long time, and it was never a conspiracy... just like the illuminati and the inter-connected kabbal is in actual control of the media and banks.... It was never conspiracy, theyve openly stated their intentions several times...	UCU-VW_QOFT_yl9AyRGsw9Pg	http://www.youtube.com/channel/UCU-VW_QOFT_yl9AyRGsw9Pg	0		
Ugwp-Xd7ZNA75dVDcf14AaABAg.8pf1Eq2k6EN8plaXTDPTbZ		0	2019-01-06 15:32:39	Arnold Hernandez	France is at fault	UCoBrxMtG_e3IQDqxdociHjg	http://www.youtube.com/channel/UCoBrxMtG_e3IQDqxdociHjg	1	Ugwp-Xd7ZNA75dVDcf14AaABAg	Cheech Whit
Ugxs7_CzwJZN6RSLOEp4AaABAg	0	15	2019-01-01 21:50:43	GARTH WALKER	10000 secret locations within the USA, 4.8 million employees in the Gov bound by secrecy agreements	UCJc4Worzdlpf3VIKl-NOcUg	http://www.youtube.com/channel/UCJc4Worzdlpf3VIKl-NOcUg	0		
UgwTgPwdX3vO536qCQh4AaABAg	0	16	2019-01-01 21:49:24	GARTH WALKER	try and get anything of real value published, it will not happen. if you get close, you commit suicide or die an extremely violent death.	UCJc4Worzdlpf3VIKl-NOcUg	http://www.youtube.com/channel/UCJc4Worzdlpf3VIKl-NOcUg	0		
Ugwkzeyx0vRVMSJUsHV4AaABAg	0	7	2019-01-01 21:43:27	GARTH WALKER	I worked for the richest companies on the planet and signed NSA&#39;s with all of them. I came forward to bring the light to the Oil and Gas industry of which I was affiliated with for 20 years. I understand the NSA. It only holds value if you are not breaking Cosmic Law.	UCJc4Worzdlpf3VIKl-NOcUg	http://www.youtube.com/channel/UCJc4Worzdlpf3VIKl-NOcUg	0		
UgyZTj89_lA_aiX-4m94AaABAg	0	5	2019-01-01 18:11:41	Tom Ryan	Just bought From the Company of Shadows, can&#39;t wait to read it!	UCZMPekacftYA2xR4KlJeOCA	http://www.youtube.com/channel/UCZMPekacftYA2xR4KlJeOCA	0		
UgyvReDDRGrE5NFDazp4AaABAg	0	11	2019-01-01 12:28:33	Jerry Fletcher	Truth Bomb the People !!!	UCHOU9G1-ulE4BEiuQ1Swqiw	http://www.youtube.com/channel/UCHOU9G1-ulE4BEiuQ1Swqiw	0		
UgwC5vyuC6PBRt2pw6J4AaABAg	0	12	2019-01-01 12:28:17	Big Jimmy	The Truth will set you free.	UCoogff7A5CS6wbl08Hr4FVw	http://www.youtube.com/channel/UCoogff7A5CS6wbl08Hr4FVw	0		
UgxxO4IcHBSU3H6nnI94AaABAg	0	19	2019-01-01 12:27:13	Big Jimmy	Kevin Shipp - Great American, I Salute you Sir.	UCoogff7A5CS6wbl08Hr4FVw	http://www.youtube.com/channel/UCoogff7A5CS6wbl08Hr4FVw	0		
UgyNFTnYj4Vp5FHkzh94AaABAg	0	29	2019-01-01 12:25:38	Big Jimmy	This is a honorable man.	UCoogff7A5CS6wbl08Hr4FVw	http://www.youtube.com/channel/UCoogff7A5CS6wbl08Hr4FVw	0		
Ugy55gGWV6d0U2q_EaR4AaABAg	0	11	2018-12-31 15:35:21	Simon Blackwood	Brilliant... Need suggestions for more of this stuff. I want to be informed.	UCtedke2MtWgwmI18XiCX7rA	http://www.youtube.com/channel/UCtedke2MtWgwmI18XiCX7rA	0		
UgyMQXN9WOTCfoFDnbx4AaABAg	0	31	2018-12-31 12:01:37	DonswatchingtheTube	Ephesians 6<br />:10 Finally, my brethren, be strong in the Lord, and in the power of his might. <br />:11 Put on the whole armour of God, that ye may be able to stand against the wiles of the devil. <br />:12 For we wrestle not against flesh and blood, but against principalities, against powers, against the rulers of the darkness of this world, against spiritual wickedness in high places. <br />:13 Wherefore take unto you the whole armour of God, that ye may be able to withstand in the evil day, and having done all, to stand.	UCI9H93nfHxnpeQeVMeh-24g	http://www.youtube.com/channel/UCI9H93nfHxnpeQeVMeh-24g	0		
UgylaTBJcxNzWoloC694AaABAg	0	6	2018-12-31 11:04:29	Richard Smith	Read the (Prism Project) scary stuff like what he says	UCPx7TI-IUvVLpcSlMp92y1g	http://www.youtube.com/channel/UCPx7TI-IUvVLpcSlMp92y1g	0		
UgyXCqcvqxBrOnCdrEB4AaABAg	0	15	2018-12-31 03:39:34	papadukes523	We the People ..We the People..We the People..We the People..We the People ..We the People..We the People..We the People..	UCUrQS3jB1HvFTRAx8StUq1Q	http://www.youtube.com/channel/UCUrQS3jB1HvFTRAx8StUq1Q	0		
UgyldE-NsNWa-rXP6rB4AaABAg	0	7	2018-12-31 03:18:22	papadukes523	Your closing line says everything that needs to be said.	UCUrQS3jB1HvFTRAx8StUq1Q	http://www.youtube.com/channel/UCUrQS3jB1HvFTRAx8StUq1Q	0		
Ugyi8Ir05u8FonDpJLd4AaABAg	1	18	2018-12-31 00:37:26	CCROSS5882	Cant wait to hear what was in those letter given at the bush Funeral to Obama, Hillary, Biden and a few others, they were shocked at what ever it said.	UCh5Wv5z-YKVKC8RHadNkvsw	http://www.youtube.com/channel/UCh5Wv5z-YKVKC8RHadNkvsw	0		
Ugyi8Ir05u8FonDpJLd4AaABAg.8pVYJWTc9IS8p_kN_lTnvn		1	2019-01-02 01:07:47	jim cherkas	Of course you never hear about it again LOL	UClG9KTc7uHfHVKxw76K7EhQ	http://www.youtube.com/channel/UClG9KTc7uHfHVKxw76K7EhQ	1	Ugyi8Ir05u8FonDpJLd4AaABAg	CCROSS5882
UgwXGBI2Kor-qJ9xhSp4AaABAg	0	15	2018-12-30 16:19:17	ytcarol	Never heard of him but all my instincts tell me he is believable.	UC9TsgfMjk1zWTMar46RH4QQ	http://www.youtube.com/channel/UC9TsgfMjk1zWTMar46RH4QQ	0		
UgxD0q2UNgRTYnnPLoR4AaABAg	0	9	2018-12-30 12:15:52	4 show	Kevin l am sure you will find your own karma for your contributions. May God be your judge. Thank you for doing the correct thing eventually, l am sure others will follow. TY	UC5YmgdXLu2hJGHg6CRzztZw	http://www.youtube.com/channel/UC5YmgdXLu2hJGHg6CRzztZw	0		
UgyIKwO-XMPe6_hh0rZ4AaABAg	0	6	2018-12-30 05:00:19	Steven Faults	A W E S O M E	UC2m311GPCtshdKTzI_p1w5A	http://www.youtube.com/channel/UC2m311GPCtshdKTzI_p1w5A	0		
UgxCAW263z4BgOkVDo14AaABAg	2	24	2018-12-29 23:13:59	Sean Boddie	A Nation built by criminals will always remain criminal... 💀💀💀	UC_cvON8x6w3WcmMzFJkDKiQ	http://www.youtube.com/channel/UC_cvON8x6w3WcmMzFJkDKiQ	0		
